Name,Latitude,Longitude,Votes,Rating,Type,City
Byblos Restaurant,40.74423,-73.98571,215.0,4.0,mediterranean,ny
Hummus Kitchen,40.76427,-73.98797,766.0,4.0,mediterranean,ny
Ovelia,40.765901,-73.918718,716.0,4.0,mediterranean,ny
Oasis,40.7177548450764,-73.9573632606763,612.0,4.0,mediterranean,ny
Merakia,40.74073,-73.99104,149.0,4.0,mediterranean,ny
Zerza Moroccan Kitchen,40.7185503577207,-73.9883098751306,11.0,4.5,mediterranean,ny
Feb 30,40.7296088493,-74.000741847,9.0,5.0,mediterranean,ny
Shoo Shoo,40.72015,-73.99623,61.0,4.5,mediterranean,ny
Sakib,40.712023,-73.962702,13.0,4.0,mediterranean,ny
Under The Bridge,40.7596400253254,-73.9623098820448,190.0,4.0,mediterranean,ny
Barca,40.6288650963294,-74.0735902287378,84.0,4.5,mediterranean,ny
NOMO Kitchen,40.7198301,-74.0000708,511.0,3.5,mediterranean,ny
Sultan Restaurant & Cafe Lounge,40.69027,-73.99503,82.0,4.0,mediterranean,ny
Omar's Mediterranean Cuisine,40.751888,-73.981211,152.0,4.0,mediterranean,ny
Tru Astoria,40.774546,-73.908168,353.0,4.0,mediterranean,ny
Kabob Shack,40.710663537386,-73.957783053073,165.0,4.0,mediterranean,ny
CAVA,40.7408422,-73.9855104,159.0,4.0,mediterranean,ny
Vino Levantino,40.7929478710728,-73.9720784291819,227.0,4.0,mediterranean,ny
Athena Mediterranean Cuisine,40.66476,-73.98648,330.0,4.5,mediterranean,ny
Kazuza,40.72602,-73.98393,484.0,4.0,mediterranean,ny
Istanbul Park,40.667868,-73.980688,314.0,3.5,mediterranean,ny
Ted's Corner Tavern,40.7462,-73.9774599,196.0,4.5,mediterranean,ny
Loukoumi Taverna,40.77079,-73.90268,435.0,4.5,mediterranean,ny
Sahara's Turkish Cuisine,40.74143,-73.97854,241.0,3.5,mediterranean,ny
NAYA,40.7516816,-73.9739628,403.0,4.0,mediterranean,ny
The Halal Guys,40.7323060751209,-73.9843906361069,751.0,3.5,mediterranean,ny
Leyla,40.77882,-73.97834,59.0,4.5,mediterranean,ny
Skewr Kabob Kitchen,40.7405,-73.98752,108.0,4.5,mediterranean,ny
Yefsi Estiatorio,40.7710007,-73.9509195,307.0,4.0,mediterranean,ny
Istanbul Kebab House,40.76256,-73.98941,531.0,4.0,mediterranean,ny
Estiatorio Milos,40.7491302490234,-73.9923629760742,101.0,3.5,mediterranean,ny
Akdeniz Mediterranean Restaurant,40.756519714277,-73.9800018306885,391.0,4.0,mediterranean,ny
Molyvos,40.7644338,-73.9806394,483.0,3.5,mediterranean,ny
Hummus Kitchen,40.7763650431587,-73.9529693360589,788.0,4.0,mediterranean,ny
Koroni Souvlaki and Grill,40.768544,-73.92121,241.0,5.0,mediterranean,ny
Miraj Healthy Grill,40.7464441,-73.9802022,122.0,4.5,mediterranean,ny
CAVA,40.705912,-74.0087867,14.0,3.5,mediterranean,ny
