Name,Latitude,Longitude,Votes,Rating,Type,City
Llama San,40.73225,-74.00078,41,4.0,indian,ny
ABC Kitchen,40.738085,-73.989472,2934,4.0,indian,ny
White Oak Tavern,40.730379,-73.99462,341,4.0,indian,ny
Kogane Ramen,40.698608,-73.992675,317,4.0,indian,ny
Uva,40.7722,-73.95566,2301,4.0,indian,ny
French Louie,40.6879459,-73.988257,363,4.0,indian,ny
Oiji,40.72727,-73.98585,493,4.5,indian,ny
Adalya,40.7362094701213,-73.9874085025025,127,4.0,indian,ny
Manhatta,40.707762,-74.008851,419,4.5,indian,ny
Oxomoco,40.7299099,-73.95548,258,4.0,indian,ny
Aska,40.71226,-73.96641,98,4.5,indian,ny
Hutong,40.761551,-73.967443,206,3.5,indian,ny
Ippudo Westside,40.76344,-73.98661,3617,4.0,indian,ny
Tiny Shanghai,40.71781,-73.99795,244,4.0,indian,ny
hanon,40.7134488,-73.9513445,85,4.5,indian,ny
Los Tacos No.1,40.7425547,-74.0060838,2861,4.5,indian,ny
Eataly NYC Flatiron,40.74195877796,-73.989716662832,5423,4.0,indian,ny
Tasty Hand-Pulled Noodles,40.7142,-73.99787,1571,4.0,indian,ny
La Contenta,40.71873,-73.98691,720,4.5,indian,ny
Tony's Di Napoli,40.75641,-73.98547,2035,4.0,indian,ny
Jane,40.72732,-74.00026,3112,4.0,indian,ny
Osteria Morini Manhattan,40.7219179851303,-73.9976472073402,1128,4.0,indian,ny
Trattoria Trecolori,40.75998,-73.98671,2299,4.0,indian,ny
Coppelia,40.73897,-73.99995,1311,4.0,indian,ny
The Black Derby,40.737266,-74.00399,182,4.5,indian,ny
Momofuku Nishi,40.7443479,-73.9988054,576,4.0,indian,ny
Shinka Ramen & Sake Bar,40.7170795322745,-73.9952574670315,286,4.0,indian,ny
Soba-ya,40.7296485900879,-73.9878845214844,1450,4.0,indian,ny
Luke's Lobster Brooklyn Bridge Park,40.70359,-73.99411,310,4.0,indian,ny
Adrienne's Pizzabar,40.7043362,-74.0101733,1634,4.0,indian,ny
Cafe Mogador,40.719747,-73.959993,1145,4.5,indian,ny
Turntable Chicken Jazz,40.74828,-73.98649,1980,4.0,indian,ny
SalaThai Restaurant,40.7801199,-73.98032,291,4.5,indian,ny
The Hideaway Seaport,40.7080634,-74.002083,83,4.0,indian,ny
Topaz Noodle Bar,40.7644424438477,-73.9789733886719,623,4.0,indian,ny
Buvette,40.732704,-74.004317,1693,4.0,indian,ny
Burger & Lobster,40.75596,-73.98532,922,4.0,indian,ny
Ñaño Ecuadorian Kitchen,40.7631,-73.99335,535,4.5,indian,ny
Meadowsweet,40.7103995,-73.9632384,371,4.0,indian,ny
Gnoccheria By Luzzo's,40.723315,-73.983139,364,4.0,indian,ny
ilili,40.74435,-73.98778,2340,4.0,indian,ny
The Winslow,40.7327766418457,-73.9852142333984,522,4.5,indian,ny
RH Rooftop Restaurant,40.73985,-74.00639,252,4.0,indian,ny
Bunker,40.7105638,-73.9233984,710,4.0,indian,ny
Felice,40.70789,-74.00712,347,4.0,indian,ny
Barano,40.710372,-73.96794,234,4.5,indian,ny
Misirizzi,40.7272,-73.99228,131,4.5,indian,ny
Maison Premiere,40.7142031,-73.9614855,1136,4.0,indian,ny
Lazy Siu's,40.71261,-73.96077,26,5.0,indian,ny
La Vara,40.68781,-73.99576,349,4.0,indian,ny
Paulie Gee's,40.729546,-73.958568,1210,4.5,indian,ny
Pylos,40.72608,-73.98415,1109,4.5,indian,ny
Katsu-Hama,40.75638,-73.97759,1268,4.0,indian,ny
Momosan Ramen & Sake,40.74993,-73.97746,1580,4.0,indian,ny
Lolo's Seafood Shack,40.80486,-73.95567,674,4.0,indian,ny
Shu Jiao Fu Zhou Cuisine Restaurant,40.7184290357839,-73.9916928979573,795,4.5,indian,ny
Le Bernardin,40.761557,-73.981763,2482,4.5,indian,ny
High Lúa Vietnamese Kitchen,40.71258,-73.96045,120,4.5,indian,ny
Sweetwater Restaurant,40.7184736,-73.9600178,352,4.0,indian,ny
Minnie's,40.72045,-73.98448,127,4.0,indian,ny
The Alcove,40.7459065,-73.915103,810,5.0,indian,ny
Mu Ramen,40.743797,-73.950631,1197,3.5,indian,ny
Oscar Wilde,40.74514,-73.9900399,605,4.0,indian,ny
Marc Forgione,40.71647,-74.0095599,906,4.5,indian,ny
Raclette,40.7289298,-73.980601,1289,4.0,indian,ny
Cheeseboat,40.71994,-73.95791,382,4.0,indian,ny
Jungsik,40.7185910158738,-74.0088844299316,572,4.5,indian,ny
Death Ave,40.75106,-74.00193,562,4.0,indian,ny
Au Cheval Diner,40.7183878,-74.0015522,384,4.0,indian,ny
Angeletto Restaurant,40.753188,-73.969365,183,4.5,indian,ny
Sushi by Bou Times Square,40.75851,-73.98322,523,4.5,indian,ny
Clinton Street Baking Company,40.721128,-73.983933,4923,4.0,indian,ny
Crown Shy,40.7063449,-74.0076944,194,4.5,indian,ny
Old Tbilisi Garden,40.7287707,-74.0008161,407,3.5,indian,ny
Sweet Chick,40.7217399,-73.98739,1586,4.0,indian,ny
Don Angie,40.73778,-74.00197,278,4.5,indian,ny
Seamores,40.72074,-73.99696,704,4.0,indian,ny
Sagaponack Bar & Grill,40.7409324645996,-73.9907836914062,361,4.0,indian,ny
Hatsuhana Sushi Restaurant,40.75703,-73.97692,1293,4.0,indian,ny
La Pulperia Hell's Kitchen,40.7609037798437,-73.9905203491259,763,4.5,indian,ny
Bisou Bisou,40.6898958381239,-73.9722776709226,79,4.5,indian,ny
Piccola Cucina Enoteca,40.726284,-74.002151,279,4.0,indian,ny
Osamil,40.74697,-73.9864,395,4.0,indian,ny
Ela Taverna,40.71916,-73.9586,121,4.0,indian,ny
Norikoh,40.7433,-73.99137,19,4.0,indian,ny
Chez Ma Tante,40.7268966108951,-73.9574290439961,149,4.5,indian,ny
Walter's,40.6894111633301,-73.973258972168,502,4.0,indian,ny
Beco,40.71837,-73.95045,334,4.0,indian,ny
Esme,40.7332033928175,-73.9549667724914,332,4.5,indian,ny
The Four Horsemen,40.71305,-73.95732,170,4.5,indian,ny
Jiang Diner,40.72665,-73.98838,101,4.0,indian,ny
Song E Napule,40.72813,-74.00188,441,4.5,indian,ny
Llama Inn,40.71672,-73.95051,445,4.0,indian,ny
SSAM,40.68594,-73.991274,391,4.0,indian,ny
Bangia,40.746854,-73.9845201,352,4.0,indian,ny
Allora Ristorante,40.75433,-73.97277,517,4.5,indian,ny
Henry's End,40.69869,-73.99257,350,4.0,indian,ny
Il Porto Ristorante,40.6974427,-73.9675197,309,4.0,indian,ny
Monarch Theater Restaurant,40.71595,-73.96222,49,5.0,indian,ny
Jin Ramen,40.78534,-73.97695,863,4.0,indian,ny
Gnoccheria Wall Street,40.70345,-74.01213,17,4.5,indian,ny
XYST,40.73874,-73.99444,293,4.5,indian,ny
Woorijip,40.74747,-73.98648,2600,4.0,indian,ny
Yakiniku Futago,40.738851870947,-73.9941236398979,322,4.5,indian,ny
Au Za'atar,40.728901,-73.981185,793,4.0,indian,ny
Kiki's,40.7144971858255,-73.9918553931336,581,4.0,indian,ny
Niche,40.71786,-73.98518,81,4.0,indian,ny
Laut Singapura,40.73895,-73.98896,98,4.0,indian,ny
Nai Tapas,40.7267949,-73.9892815,895,4.5,indian,ny
Izakaya MEW,40.7501853096499,-73.9863203465939,2216,4.0,indian,ny
Modern Love Brooklyn,40.70983,-73.95109,462,4.5,indian,ny
Pure Thai Cookhouse,40.764291,-73.988159,2470,4.0,indian,ny
Dim Sum Palace,40.76015,-73.9893699,1170,4.0,indian,ny
Ramen Lab,40.720911,-73.996285,323,4.0,indian,ny
Mémé Mediterranean,40.736412,-74.00616,578,4.0,indian,ny
Kura,40.726709,-73.9835794,462,4.5,indian,ny
Ginger and Lemongrass,40.71912,-73.98567,319,4.0,indian,ny
The Flatiron Room,40.74452,-73.99049,772,4.5,indian,ny
Entwine,40.737398,-74.00796,210,4.0,indian,ny
Keens Steakhouse,40.75071,-73.98652,2487,4.0,indian,ny
The Paris Cafe,40.70732,-74.00159,312,4.0,indian,ny
The Maze,40.747846,-73.9872499,418,4.0,indian,ny
La Nonna Ristorante & Bar,40.718468787527,-73.9639185527139,282,4.0,indian,ny
Ampersand,40.7386178790617,-73.9834206895483,208,4.5,indian,ny
Madame Vo,40.72925,-73.98612,750,4.0,indian,ny
St. Mazie,40.71252,-73.95587,217,4.0,indian,ny
Yoon Haeundae Galbi,40.74997,-73.98442,347,4.5,indian,ny
