Name,Latitude,Longitude,Votes,Rating
Taqueria Puro Jalisco,29.6855291891891,-95.2900507673621,1.0,5.0
Taqueria VIP,29.684965,-95.28987,1.0,5.0
Taco Bell,29.72594,-95.35011,32.0,1.5
Casa Dominguez Bellaire,29.70669,-95.4715499,17.0,3.0
Taqueria El Taconazo 4,29.82948,-95.36196,2.0,3.0
POllO AsadO El ROdeO,29.777476756299,-95.289984919044,1.0,3.0
Taqueria Barba,29.7516001,-95.3918678249946,2.0,2.5
Jack in the Box,29.743687,-95.3916141,52.0,1.5
Taqueria Govea,29.7048835754395,-95.244987487793,1.0,4.0
Taco Bell,29.70176,-95.36348,11.0,3.0
Taqueria El Alteno,29.78718,-95.29521,2.0,2.0
Taqueria 3 Estadios,29.844823,-95.384845,3.0,2.5
Taco Cabana,29.67016,-95.4626,41.0,2.5
Pineda's Taqueria,29.8764464867141,-95.6072964146733,1.0,5.0
Beto's Taqueria Linares,29.71351,-95.279571,1.0,3.0
Jack in the Box,29.6858379384714,-95.2910172,11.0,1.5
Jack in the Box,29.733287,-95.381985,35.0,2.0
Mi Lindo Michoacan Taqueria,29.6771990086233,-95.2671852707863,1.0,5.0
Jack in the Box,29.7023039691217,-95.3645752,18.0,3.0
Chipotle Mexican Grill,29.739553,-95.462719,20.0,2.0
Taco Cabana,29.71377,-95.31483,46.0,2.0
Panini,29.760161,-95.365669,14.0,3.0
Taco Bell,29.672943,-95.28745,20.0,1.5
La Taqueria Houston,29.8141239,-95.4503992,1.0,3.0
Delia's Main Street Tacos,29.75744,-95.36518,2.0,2.5
Four Corners Taqueria at the Ice Barn,29.66345,-95.65967,2.0,5.0
El Huevo Mexicano,29.85003017,-95.30113883,1.0,1.0
Tacos Ole',30.132506,-95.6540728,14.0,4.5
Taqueria Anabel,29.804839,-95.410177,1.0,3.0
Taquerias Arandas,29.71693133,-95.47732717,20.0,2.5
Tortilleria Zacatecas,29.7171851,-95.2965366,1.0,1.0
Jack in the Box,29.7345199038643,-95.3292998671532,3.0,2.5
Taco Bell,29.775588,-95.314875,2.0,1.5
Jack in the Box,29.757758,-95.3985278699406,22.0,1.5
Taco Bell,29.81116,-95.3995,11.0,1.0
Taco Bell,29.7999086927716,-95.3172814484697,5.0,1.5
Taqueria Mi Huetamo,29.8595943450928,-95.3925399780273,1.0,3.0
Taqueria Indio,29.8464858239098,-95.3636994334098,1.0,1.0
Supermercado Teloloapan,29.723621,-95.4768969,3.0,2.5
Jack in the Box,29.7323861,-95.2904403,8.0,2.5
Tila's Restaurante & Bar,29.75028,-95.40694,1.0,1.0
Jack in the Box,29.7782417,-95.2925075,9.0,2.5
Habaneros Mex Grill,29.74681,-95.46711,5.0,2.5
Taco Bell,29.82835,-95.37995,6.0,2.0
Jack in the Box,29.7168804562288,-95.476921,10.0,2.5
Taco Bell,29.67687617,-95.42693717,21.0,2.0
Jack in the Box,29.7344220837083,-95.4266443,21.0,2.0
Taco Bell,29.8191567436262,-95.4665235564857,11.0,1.5
Taqueria El Indio,29.8464858239098,-95.3636994334098,2.0,1.0
Taco Bell,29.85982,-95.473413,5.0,2.5
Jack in the Box,29.82801,-95.37661,13.0,2.0
Jack in the Box,29.85032,-95.26192,10.0,2.5
Jack in the Box,29.8134610457289,-95.3832497711639,10.0,1.5
Jack in the Box,29.7471595,-95.4556468,33.0,2.0
Taco Bell,29.69815,-95.29727,6.0,1.5
Mr Elote,30.31268,-95.45541,3.0,2.5
Jack in the Box,29.71495280986,-95.3163158,3.0,2.5
Taqueria el Sol de Monterrey,29.7021446690681,-95.3043895214796,1.0,1.0
Jack in the Box,29.8464811238728,-95.342642,3.0,1.5
Jack in the Box,29.7449115874851,-95.30343,6.0,1.5
Jack in the Box,29.7833,-95.46766,21.0,2.5
Los Parados,29.8510551030862,-95.719148889184,2.0,2.5
Jack in the Box,29.6904527533822,-95.4168149828911,19.0,2.0
Taco Bell,29.72948,-95.30943,12.0,1.5
Jack in the Box,29.6709702927157,-95.4627867043018,15.0,2.5
Jack in the Box,29.8018869,-95.4296292364598,8.0,2.0
Jack in the Box,29.7062971632331,-95.4396764,11.0,1.5
Fajita Ciesta,29.7059027,-95.5395595,1.0,3.0
Rincon Norteno,29.76228,-95.2838349,1.0,1.0
Jack in the Box,29.6929492,-95.3218983113766,11.0,1.5
Jack in the Box,29.8481573142705,-95.3018246591091,12.0,2.5
Jack in the Box,29.8200244282202,-95.4591150134918,11.0,1.5
Taco Bell Express,29.7257061004639,-95.3375244140625,3.0,2.5
Jack in the Box,29.7224290757514,-95.4677407443523,14.0,2.5
Jack in the Box,29.8445049,-95.4106418,6.0,2.0
Poco Mexico,29.76012,-95.3656,1.0,2.0
Jack in the Box,29.6765167875806,-95.2660563,7.0,1.5
Jack in the Box,29.8642,-95.38528,4.0,2.0
Jack in the Box,29.84134,-95.47286,10.0,1.0
Taco Bell,29.85028,-95.262588,3.0,1.5
Jack in the Box,29.6667379715417,-95.3365177,13.0,1.0
Casa Ole,29.8266907,-95.4718094,1.0,1.0
Taqueria 9 Hermanos Mexican Food,29.81113,-95.55486,1.0,1.0
