Name,Latitude,Longitude,Votes,Rating,Type,City
Osteria Al Doge,40.75662,-73.9849,461,4.0,italian,ny
Esca,40.7591492682695,-73.9923787862062,708,3.0,italian,ny
Avena Downtown,40.7289,-74.00216,56,4.5,italian,ny
Portale,40.74026,-73.99623,14,4.5,italian,ny
Parm,40.7764333,-73.9794019,524,3.5,italian,ny
Salumeria Rosi,40.77932,-73.9809,480,4.0,italian,ny
D'Antan,40.6772982,-73.95882,25,4.5,italian,ny
Parm,40.7144510120714,-74.0161083107869,368,3.0,italian,ny
Pisillo Italian Panini,40.710558,-74.007594,576,4.5,italian,ny
Fradei Italian Bistro,40.686579,-73.974191,29,4.0,italian,ny
Osteria Laguna,40.750647,-73.9737998,326,3.5,italian,ny
Gemma,40.72609,-73.99166,650,3.5,italian,ny
Heights Cafe,40.6950568,-73.996076,292,3.0,italian,ny
Baciccia Pizza e Cucina,40.66377,-73.98437,98,4.5,italian,ny
Wolf,40.76622,-73.98128,9,4.5,italian,ny
Carmentas Italian Specialties,40.70114,-73.92677,72,4.5,italian,ny
Paulie Gee's Slice Shop,40.72836,-73.9572,150,4.0,italian,ny
Come Prima Ristorante,40.7721165011105,-73.965037390213,80,4.5,italian,ny
Numero 28 Pizzeria & Cucina,40.6868349327148,-73.990774645363,114,4.0,italian,ny
Cafe Fiorello,40.77134,-73.9819051,741,3.5,italian,ny
Lusardi's,40.7724199,-73.9555,188,4.0,italian,ny
John's of 12th Street,40.730685,-73.985502,670,3.5,italian,ny
Don Antonio,40.762711,-73.986708,1391,4.0,italian,ny
Il Divo,40.76816,-73.959204,50,4.0,italian,ny
Wild Park Slope,40.678273,-73.979376,240,3.5,italian,ny
Mimi's Italian Restaurant & Piano Bar,40.75611,-73.96728,287,3.5,italian,ny
Spunto,40.7297584,-74.0046303,432,4.0,italian,ny
Ora di Pasta,40.7644615,-73.9738617,185,4.0,italian,ny
Café Altro Paradiso,40.72549,-74.00489,141,3.5,italian,ny
Bigoi Venezia,40.770036,-73.9577755,219,4.5,italian,ny
Fortina - Brooklyn,40.690861,-73.982795,138,3.5,italian,ny
Pasta Lovers,40.76003,-73.98291,326,3.5,italian,ny
Two Toms Restaurant,40.6780586242676,-73.9853210449219,74,4.0,italian,ny
Il Cantinori,40.7322779619352,-73.9929321762328,246,4.0,italian,ny
Bin 141,40.72391,-73.98529,16,4.5,italian,ny
Bar Toto,40.6669,-73.984672,265,3.5,italian,ny
Ristorante Il Melograno,40.7654289685161,-73.9914178848267,300,4.0,italian,ny
Scalinatella Restaurant,40.7627823203802,-73.9654829353094,265,4.0,italian,ny
Tutto il Giorno,40.71876,-74.006056,88,4.0,italian,ny
Nocciola Ristorante,40.7973406168505,-73.9382923766971,216,4.0,italian,ny
Panino Rustico,40.610494,-74.003153,432,4.5,italian,ny
Campania Coal Fired Pizza,40.6136093139648,-74.033332824707,469,4.5,italian,ny
Peppino's Brick Oven Pizza & Restaurant,40.668221,-73.986936,405,4.5,italian,ny
Artichoke Basille's Pizza,40.7440239266286,-74.0064220257327,1560,3.5,italian,ny
Carmine's Pizzeria,40.714987,-73.94414,430,4.0,italian,ny
Buca di Beppo Italian Restaurant,40.757923,-73.985216,397,3.5,italian,ny
La Villetta,40.7549171,-73.9650879,80,4.0,italian,ny
Vite Vinosteria,40.7629734277725,-73.92119564116,564,4.5,italian,ny
Armani Ristorante,40.7618463161798,-73.9742299834671,227,4.0,italian,ny
Giardino 54,40.7661,-73.98763,82,4.5,italian,ny
Fazio's,40.69442,-73.91039,113,4.5,italian,ny
Provini,40.66336,-73.9815,193,3.5,italian,ny
Tarallucci E Vino -Union Square,40.7381367771909,-73.9907283558044,360,3.5,italian,ny
Fragole Ristorante,40.68087,-73.99688,328,4.0,italian,ny
Pasquale Jones,40.7210341671446,-73.9967492344452,237,3.5,italian,ny
Cataldo's Restaurant,40.6800799,-73.96832,227,4.0,italian,ny
Vesta,40.76961,-73.92776,671,4.0,italian,ny
Sergimmo Salumeria,40.754296,-73.995498,667,4.0,italian,ny
Pastai,40.7454222076169,-74.0019670059103,195,3.5,italian,ny
Cipriani Wall Street,40.70611,-74.00921,193,3.5,italian,ny
Osteria 106,40.79894,-73.96174,101,4.5,italian,ny
Love & Dough,40.7030253,-73.9874284,155,3.0,italian,ny
Azalea Ristorante,40.7621418,-73.9841952,269,4.0,italian,ny
Pasta by Hudson,40.7670079145424,-73.9826598018408,89,4.5,italian,ny
Villa Berulia,40.7467827,-73.9806507,156,4.0,italian,ny
Memoria Restaurant,40.75679,-73.96679,64,4.0,italian,ny
Pier 76,40.640118,-74.0759269,200,4.0,italian,ny
Casa Bella Restaurant,40.718179080217,-73.9979933232788,476,3.0,italian,ny
Coppola's East,40.74165,-73.98154,322,3.5,italian,ny
Campagnola Restaurant,40.768817,-73.954833,246,4.0,italian,ny
Patrizia's Of Maspeth,40.726783,-73.894276,109,4.0,italian,ny
Sfoglia Restaurant,40.783535,-73.952719,274,4.0,italian,ny
Giorgione,40.72615,-74.008445,150,3.5,italian,ny
Macchina,40.74094,-73.98139,118,4.0,italian,ny
Joseph's Restaurant,40.70499,-74.00961,75,4.0,italian,ny
Palermo Restaurant & Bar,40.7769088448014,-73.9212289547099,203,4.5,italian,ny
Il Mulino Prime - Gramercy,40.73875,-73.9885,25,4.5,italian,ny
LBK Pizza Napoletana,40.67741,-73.98265,60,4.5,italian,ny
Numero 28 Pizzeria - West Village,40.73012,-74.00275,469,4.0,italian,ny
Bin 5,40.613335,-74.065258,344,4.5,italian,ny
Pazza Notte,40.7635099,-73.978,753,4.0,italian,ny
Tarallucci e Vino - East Village,40.72896,-73.98454,274,4.0,italian,ny
Rosemary's,40.7347241,-73.9997973,926,3.5,italian,ny
Resca,40.7410115,-74.0048657,49,4.0,italian,ny
Casa Lever,40.7594607514825,-73.9730327307214,213,4.0,italian,ny
Sardi's,40.75789,-73.98755,513,3.5,italian,ny
Flora,40.66452,-73.97989,64,4.5,italian,ny
Altesi Ristorante,40.76667,-73.96959,61,3.5,italian,ny
Novita Restaurant,40.73918,-73.98629,301,4.0,italian,ny
Attraversa Hell's Kitchen,40.76364,-73.98678,108,4.0,italian,ny
Patsy's Pizzeria,40.750427,-73.972129,248,3.5,italian,ny
Manducatis,40.7445948529884,-73.9490695847509,136,4.0,italian,ny
Belli Osteria,40.6835199838354,-73.9669024162476,239,4.0,italian,ny
Acqua Santa,40.71701,-73.95663,258,3.5,italian,ny
i Trulli,40.74207,-73.98361,353,3.5,italian,ny
Uncle Peter's,40.75598,-73.88382,200,4.0,italian,ny
Razza Pizza Artigianale,40.7177490485075,-74.0441924355125,826,4.0,italian,ny
Cipriani Downtown,40.723567,-74.003003,300,3.5,italian,ny
Terre,40.671949831792,-73.9837719490146,49,4.0,italian,ny
Il Passatore,40.71431,-73.94217,367,4.0,italian,ny
Regina's Grocery,40.715472,-73.991795,47,4.5,italian,ny
Etcetera Etcetera,40.75926,-73.99115,423,4.0,italian,ny
Osteria Laura,40.80251,-73.95355,9,5.0,italian,ny
Pappardella,40.7792833,-73.9776967,576,3.5,italian,ny
Frank,40.7268483205383,-73.9887172038649,677,3.5,italian,ny
Giardino D'oro,40.707537,-74.007226,94,4.0,italian,ny
Fumo,40.80284,-73.968119,35,4.5,italian,ny
Il Mulino New York - Uptown,40.764144,-73.970195,217,3.5,italian,ny
Serafina Tribeca,40.71566,-74.0089,131,3.5,italian,ny
Suprema Provisions,40.7326925,-74.0036155,215,3.5,italian,ny
Zucchero E Pomodori,40.770683,-73.957319,189,3.5,italian,ny
Serafina Osteria,40.76273,-73.97155,126,3.5,italian,ny
Vesuvio,40.632565,-74.027047,328,3.5,italian,ny
Pietro's,40.7506055,-73.9721964,109,4.0,italian,ny
7 Old Fulton Restaurant,40.70299,-73.99383,261,2.5,italian,ny
Sant Ambroeus Coffee Bar at Hanley,40.7662312782447,-73.9632149423422,25,4.0,italian,ny
Mimmo Cucina Italiana,40.77764,-73.94565,80,4.0,italian,ny
Oro Restaurant & Lounge,40.7514791,-73.9395537,129,4.0,italian,ny
Pescatore,40.75538,-73.96852,370,3.5,italian,ny
La Pecora Bianca,40.75495,-73.9682718,194,3.5,italian,ny
Fresco By Scotto,40.75882,-73.974513,374,3.5,italian,ny
Feroce Pizza & Bocce Bar,40.7464653,-73.9909617,23,4.0,italian,ny
Piccola Venezia Restaurant,40.76476,-73.9117799,235,4.5,italian,ny
Antica Pesa,40.71884,-73.95865,367,3.5,italian,ny
Tre Otto,40.788425,-73.953643,167,3.5,italian,ny
Trattoria Casa Di Isacco,40.75686,-73.99356,279,4.0,italian,ny
Biricchino,40.7488743960857,-73.9954686909914,113,3.5,italian,ny
Grand Vin,40.74331,-74.0351699,343,4.0,italian,ny
Da Capo,40.7877696714384,-73.9538384601474,190,4.5,italian,ny
Mediterraneo Restaurant,40.7649733,-73.9609846,288,3.0,italian,ny
Da Marino,40.76102,-73.98526,475,4.0,italian,ny
Enoteca on Court,40.6821365356445,-73.9957122802734,245,4.0,italian,ny
Satis Bistro,40.7144521915461,-74.037669933778,660,4.0,italian,ny
Bonafini,40.65704,-73.96003,337,4.0,italian,ny
Marco Polo Ristorante,40.6821975708008,-73.9956817626953,131,3.5,italian,ny
Ortobello Restaurant,40.6142763970316,-73.9807206406357,239,4.0,italian,ny
Nizza,40.76018,-73.99113,733,3.5,italian,ny
Isle of Capri,40.76283,-73.96602,219,4.0,italian,ny
Il Forno Hell's Kitchen,40.7591217147251,-73.988647715231,236,3.5,italian,ny
Cellini Restaurant,40.7600530715894,-73.9727372548065,145,4.0,italian,ny
Lunella Ristorante Italiano,40.720108,-73.997215,218,3.5,italian,ny
Il Gattopardo,40.7614994602915,-73.976308999227,149,4.0,italian,ny
La Nonna,40.718546780939,-73.9975856825191,263,3.5,italian,ny
Caffe Napoli,40.71819,-73.99777,620,3.0,italian,ny
Ria Bella Pizza,40.7347748800472,-73.955205076056,129,4.0,italian,ny
Sotto Voce,40.6698989868164,-73.9787445068359,311,3.5,italian,ny
Marble Downtown,40.74083,-74.00468,22,4.5,italian,ny
Mille Nonne,40.7180351,-73.9882738,18,4.5,italian,ny
Alphonso's Pizzeria & Trattoria,40.7143,-73.98172,120,4.0,italian,ny
La Pizza & La Pasta,40.742344,-73.989952,368,3.5,italian,ny
Siena Cafe,40.78073,-73.953,186,3.5,italian,ny
Gigino Trattoria,40.71726,-74.01055,252,3.5,italian,ny
Gennaro,40.79178,-73.9718,380,3.5,italian,ny
Il Mulino New York - Tribeca,40.71904,-74.01016,39,4.0,italian,ny
Little Forno,40.6358621544235,-74.0266559830585,105,4.5,italian,ny
Mezzaluna,40.771125,-73.959251,142,3.5,italian,ny
dell'anima,40.76234,-73.99695,632,4.0,italian,ny
Cesca,40.7802345045165,-73.9796698035772,373,3.5,italian,ny
Il Violino,40.775012,-73.980736,251,3.5,italian,ny
Serafina Fabulous Pizza,40.7762350782493,-73.9623423504256,317,3.0,italian,ny
Motorino,40.73039,-73.98381,1075,3.5,italian,ny
Sorbillo Pizzeria,40.726,-73.99218,166,4.0,italian,ny
Olive Garden Italian Restaurant,40.75973,-73.98463,665,3.0,italian,ny
Lazzara's Pizza,40.754057,-73.989497,261,3.5,italian,ny
Tarallucci E Vino - Nomad,40.7436553,-73.9852171,156,4.0,italian,ny
Parm,40.72303,-73.99567,732,3.5,italian,ny
Da Tommaso,40.7646068,-73.9845812,181,3.5,italian,ny
Harry's Italian,40.7153762863468,-74.0139836332683,241,3.5,italian,ny
Ninos Aq,40.774944,-73.908585,129,4.0,italian,ny
Serafina Ludlow,40.720205886879,-73.9884993061423,87,3.5,italian,ny
Claudine's,40.681266784668,-73.9939117431641,116,4.0,italian,ny
Harry's Italian,40.707555318913,-74.006898168681,567,3.5,italian,ny
Rosa's Pizza,40.7139499,-73.95563,68,4.5,italian,ny
Nick's Pizza,40.78272,-73.94781,515,4.0,italian,ny
Sant Ambroeus West Village,40.735428,-74.003142,241,3.5,italian,ny
Amarone NY,40.7617199,-73.99002,310,4.0,italian,ny
Le Zie,40.74246,-73.9970699,305,3.5,italian,ny
Via Quadronno,40.77277,-73.96514,518,4.0,italian,ny
Porsena,40.72866,-73.98946,253,3.5,italian,ny
Rocco's Italian Sausages & Philly Cheese Steaks,40.7527307533468,-73.9125879583358,152,4.5,italian,ny
Morso,40.759032,-73.960801,126,3.5,italian,ny
Amorina Cucina Rustica,40.677558,-73.969207,220,4.0,italian,ny
Maruzzella,40.77135,-73.95379,111,4.0,italian,ny
House of Lasagna,40.7497237,-73.9775697,147,3.5,italian,ny
IL Carino Restaurant,40.77945,-73.95019,54,4.0,italian,ny
Dia,40.72572,-73.98955,74,4.5,italian,ny
Osteria della Pace,40.7096522,-74.0112896,74,3.0,italian,ny
Sauce Pizzeria,40.73033,-73.98403,163,4.5,italian,ny
Bella Luna,40.787762,-73.971458,273,3.5,italian,ny
Remi,40.762619,-73.980809,310,3.5,italian,ny
Sottocasa Pizzeria - Harlem,40.805587,-73.947547,250,4.5,italian,ny
Luzzo's Neapolitan Pizza & Wine Bar,40.7492468,-73.9420071,75,4.0,italian,ny
Serafina Always,40.764789,-73.969779,323,3.0,italian,ny
Gene's Restaurant,40.735408782959,-73.9977264404297,82,4.0,italian,ny
Motorino,40.7855672,-73.9730817,206,3.5,italian,ny
DeGrezia Ristorante,40.755512,-73.969415,100,4.0,italian,ny
Underground Pizza,40.70499,-74.00961,287,4.0,italian,ny
Kurant,40.75971,-73.96521,200,4.0,italian,ny
La Cava,40.7548159435015,-73.9688132098044,230,3.5,italian,ny
Lea,40.63932,-73.96799,311,3.5,italian,ny
1742 Wine Bar,40.780723,-73.949302,917,3.5,italian,ny
Tartina,40.8035073,-73.9636591,253,4.0,italian,ny
Avere Ristorante,40.6915079,-73.9849649,17,4.0,italian,ny
La Piccola Cucina,40.8015,-73.96534,116,4.0,italian,ny
Finestra Restaurant,40.76751,-73.95288,84,4.0,italian,ny
Mani In Pasta,40.74985,-73.98229,90,4.0,italian,ny
Vinnie's Pizzeria,40.718925,-73.956878,658,4.0,italian,ny
Bocca Restaurant and Bar,40.73826,-73.98886,359,3.5,italian,ny
La Gioconda,40.7570686,-73.9684186,157,4.0,italian,ny
Bocca di Bacco Hell's Kitchen,40.7662168,-73.9867943,636,3.5,italian,ny
Vino e Grano,40.7096522,-74.0112896,14,3.5,italian,ny
Morandi,40.73534,-74.00151,673,3.5,italian,ny
Tony's Pizzeria & Restaurant,40.699286,-73.918724,279,4.5,italian,ny
Lamarca Cheese Shop,40.73841,-73.9839499,413,4.0,italian,ny
Sal's Little Italy,40.7205027153381,-73.9966911411265,303,3.5,italian,ny
PRICELESS | The Rock,40.72086,-74.00595,3,5.0,italian,ny
Scarlatto,40.76036,-73.98869,408,3.5,italian,ny
Pietro Nolita,40.7210205244336,-73.994662,446,3.0,italian,ny
Quartino Bottega Organica,40.7255491,-73.9929031,199,3.5,italian,ny
Primola,40.7638675,-73.9616489,123,3.5,italian,ny
Dolce Vita Restaurant & Bar,40.619697,-73.918792,34,4.5,italian,ny
My Pie,40.77823,-73.98117,139,4.5,italian,ny
Pomodoro Rosso,40.776317,-73.979187,300,3.5,italian,ny
Zio Luigi,40.7438632,-73.9220898,127,4.5,italian,ny
Trattoria Bianca,40.752727,-73.993644,128,3.0,italian,ny
Sam's,40.685920715332,-73.9945220947266,220,3.5,italian,ny
Storico,40.779469,-73.973975,200,4.0,italian,ny
Vinum Restaurant & Wine Bar,40.62482,-74.07478,143,4.5,italian,ny
Bella Blu,40.769207,-73.962791,239,3.5,italian,ny
Garlic New York Pizza Bar,40.74514,-73.97584,415,3.5,italian,ny
Il Mattone West Village,40.7312509,-74.0065302,38,4.5,italian,ny
IL Triangolo,40.742591,-73.86736,445,4.5,italian,ny
Evil Olive Pizza Bar,40.706295,-73.9501648,145,4.0,italian,ny
Cacio E Vino,40.726384,-73.988873,326,3.5,italian,ny
da Umberto,40.7396659851074,-73.9958267211914,163,4.0,italian,ny
Serafina Meatpacking,40.7393803425011,-74.0065133571625,296,3.0,italian,ny
The Leopard at des Artistes,40.773515,-73.978841,210,4.0,italian,ny
Dough Vale,40.70933,-73.95407,5,5.0,italian,ny
Eleven B,40.72745,-73.97974,207,3.5,italian,ny
Gino's Trattoria,40.6605221493743,-73.9606475830078,239,4.0,italian,ny
Arno Ristorante,40.7534599,-73.98842,210,3.5,italian,ny
Leonti,40.78084,-73.97669,58,4.0,italian,ny
Via Vai,40.7741502,-73.9123089,207,4.0,italian,ny
Paul & Jimmy's,40.73673,-73.98732,101,4.0,italian,ny
SoleLuna Restaurant,40.7439934462309,-73.9240421354771,378,4.5,italian,ny
Sant Ambroeus,40.7752929376282,-73.9629447443084,377,4.0,italian,ny
Astoria Pizza Factory,40.7786344992522,-73.9026485111397,149,4.5,italian,ny
Nonna Beppa Soho,40.72564,-74.00713,71,4.0,italian,ny
Barosa,40.726197,-73.869795,332,4.0,italian,ny
83 1/2,40.775354,-73.951216,162,4.0,italian,ny
Champignon,40.7432661,-73.9964326,249,3.5,italian,ny
Manzo Ristorante,40.7423476668244,-73.9898968277084,322,3.5,italian,ny
Bond 45,40.7591637016814,-73.9859788257256,690,3.5,italian,ny
Antica Trattoria,40.7047141919752,-73.8961777844279,127,4.0,italian,ny
Naples 45 Ristorante E Pizzeria,40.7538240126528,-73.9761771158691,364,3.5,italian,ny
Forcella,40.711353,-73.9490983,437,3.5,italian,ny
Harry Cipriani,40.76439,-73.97271,171,3.0,italian,ny
Amata,40.759426,-73.967063,81,4.0,italian,ny
Bar Italia Madison,40.76789,-73.96847,119,3.5,italian,ny
Il Postino,40.75373,-73.96749,115,3.5,italian,ny
Joe's Restaurant,40.707518,-73.903177,190,4.0,italian,ny
Sofia's of Little Italy,40.71888,-73.99777,385,3.0,italian,ny
Maria Pia,40.76343,-73.98655,430,3.5,italian,ny
Roman Nose,40.7200279,-74.0433197,697,3.5,italian,ny
Senso Unico,40.7414137015591,-73.9216857927781,62,4.5,italian,ny
Bottega Restaurant,40.7677346,-73.9593295,120,3.5,italian,ny
Rocky's Pizza Bar and Restaurant,40.75428,-73.99885,93,3.0,italian,ny
Pizza Plus,40.66585,-73.98211,232,4.0,italian,ny
Cara Mia,40.76069,-73.99066,432,3.5,italian,ny
Canaletto,40.76174,-73.96569,63,4.0,italian,ny
Piccolo Cafe,40.780285,-73.980134,511,3.5,italian,ny
Jack and Fanny's,40.77577,-73.95369,53,4.0,italian,ny
Nocello,40.7654190063477,-73.9833374023438,152,3.5,italian,ny
Serafina Broadway,40.7645,-73.9819,594,3.0,italian,ny
Due,40.77466,-73.95724,69,4.0,italian,ny
Settepani,40.80435,-73.94766,208,3.5,italian,ny
Tony's Brick Oven Pizza,40.7132,-73.99347,4,4.5,italian,ny
Sofias Ristorante Italiano,40.624919,-74.030799,159,4.0,italian,ny
Sandro's,40.7742854,-73.9537163,72,4.0,italian,ny
Elio's,40.7767632368091,-73.9526632086427,230,3.5,italian,ny
Lucciola,40.79039,-73.97251,98,3.5,italian,ny
Piatto,40.7432753,-73.9590448,109,3.5,italian,ny
Paola's Restaurant,40.7846546580287,-73.9558692276478,177,3.5,italian,ny
Petrarca Cucina E Vino,40.7189,-74.00458,162,3.5,italian,ny
Nello,40.76577,-73.97,327,2.0,italian,ny
Pisillo Italian Panini - Chelsea,40.74455,-73.99299,45,5.0,italian,ny
Arte Cafe,40.74295,-73.99627,71,3.5,italian,ny
La Locanda,40.7178382873535,-73.9446640014648,82,4.0,italian,ny
Angelo's Pizza,40.7638169909039,-73.9827420901337,472,3.5,italian,ny
Bocca Di Bacco,40.7445631,-74.0030779,181,3.5,italian,ny
PQR,40.7770939076836,-73.95254369493,171,4.0,italian,ny
Felice 83,40.775049,-73.951078,226,3.5,italian,ny
La Villa,40.6743319055498,-73.9816949398812,507,4.0,italian,ny
Gaetana's,40.732952570801,-74.007623322014,281,3.5,italian,ny
Gustaly,40.76513,-73.98753,13,4.5,italian,ny
East Village Pizza,40.72823,-73.9852499,220,4.0,italian,ny
Caravaggio,40.7734565734863,-73.964729309082,85,3.5,italian,ny
Arte Restaurant,40.73241,-73.99462,92,3.5,italian,ny
Sandwich House,40.71096,-74.0077699,261,4.0,italian,ny
Luna Pizza,40.713245675315,-73.998651104496,80,4.0,italian,ny
Umberto's Clam House,40.718702,-73.9976166,424,3.0,italian,ny
Marinara Pizza,40.7826,-73.95351,240,4.0,italian,ny
Daniela Trattoria,40.75927,-73.98809,431,3.5,italian,ny
Armondo's Italian Restaurant,40.7545652,-73.8934414,48,4.5,italian,ny
Barbaresco Restaurant,40.76539,-73.96556,90,4.0,italian,ny
Cipriani,40.75145,-73.97707,102,3.5,italian,ny
Antica Ristorante,40.7206611633301,-74.0043869018555,47,3.5,italian,ny
La Panineria,40.7324876186231,-73.9967531074097,190,4.0,italian,ny
Aroma Trattoria,40.76549,-73.98355,46,4.5,italian,ny
I Love Panzerotti,40.72901,-74.005,28,4.5,italian,ny
Arancini Bros,40.718597,-73.988154,40,4.0,italian,ny
Coppola's West,40.7831637424309,-73.9789159423279,302,3.5,italian,ny
Vini e Fritti,40.744888,-73.984227,40,4.0,italian,ny
Fascati Pizza,40.6985,-73.99273,228,4.0,italian,ny
Claudio Pizzeria,40.7475845,-73.996619,95,4.0,italian,ny
Ceci Italian Cuisine,40.7568271422022,-73.9809948205948,278,3.5,italian,ny
Forno Pizzeria E Trattoria,40.73274,-73.89556,168,4.5,italian,ny
Chelsea Ristorante,40.7405719,-74.0017238,170,3.5,italian,ny
Bar Veloce,40.742542,-73.996979,184,3.5,italian,ny
Formaggi Wonder Wheel,40.756306,-73.982597,6,5.0,italian,ny
Pinocchio Restaurant,40.77965,-73.94695,207,4.0,italian,ny
Manducatis Rustica,40.7458575124991,-73.9528775638914,185,3.5,italian,ny
Desy's Clam Bar,40.711381337467,-73.9454914723873,81,3.5,italian,ny
Trattoria Cerbone,40.7014002,-73.894951,45,3.5,italian,ny
Nica Trattoria,40.7756431,-73.950783,131,4.0,italian,ny
La Palina Restaurant,40.610958,-73.9788477,176,4.0,italian,ny
Battista Ristorante,40.61848,-73.930587,91,4.0,italian,ny
Luliano's,40.62849,-74.02917,27,4.5,italian,ny
Frank's Trattoria,40.73612,-73.979473,124,3.5,italian,ny
Non Solo Piada,40.75414,-73.99245,333,4.5,italian,ny
Sapore Di Italia,40.698997,-73.9200786,128,3.5,italian,ny
Il Mulino Prime,40.7222497494839,-74.0037372711639,144,3.5,italian,ny
L'albero Dei Gelati,40.671932,-73.9836569,265,4.5,italian,ny
Pizza By Certé,40.7603726135173,-73.9701185417372,416,4.0,italian,ny
Orso,40.759994,-73.989025,179,4.0,italian,ny
Arancini Bros,40.7038917541504,-73.9447479248047,7,5.0,italian,ny
Anthony & Son Panini Shoppe,40.71792,-73.945234,311,4.0,italian,ny
San Matteo Takeaway,40.7801684,-73.9502899,143,4.0,italian,ny
Botte Bar,40.7633418050593,-73.9281750915024,78,4.5,italian,ny
Pangea,40.730472,-73.9859,133,3.5,italian,ny
Alex's Italian Restaurant & Brick Oven Pizza,40.7204665872675,-74.0428332530666,543,4.0,italian,ny
Valbella Midtown,40.7602446,-73.9748551,61,3.5,italian,ny
Obicà Mozzarella Bar Pizza e Cucina,40.761998,-73.97324,116,3.0,italian,ny
Ciao Pasta,40.724725,-73.981229,3,5.0,italian,ny
Patsy's Pizzeria,40.7658680230835,-73.9576601066113,262,3.5,italian,ny
Intermezzo,40.7599,-73.99178,406,3.5,italian,ny
Caffe Taci,40.7603492736816,-73.9743194580078,15,4.5,italian,ny
Arturo's,40.775478,-73.947847,65,4.0,italian,ny
Il Pastaio Di Eataly,40.74197,-73.9895,16,4.0,italian,ny
Antika,40.76466,-73.91722,418,3.5,italian,ny
Epistrophy,40.721202,-73.995401,440,3.5,italian,ny
Trenta Tre Pizzeria,40.74706,-73.98311,108,4.5,italian,ny
Montebello Ristorante Italiano,40.760504,-73.970625,85,3.5,italian,ny
Monte's Brick Oven,40.8072349,-73.9269925,134,4.0,italian,ny
Biga Pizza Italiana Contemporanea,40.72127,-73.984076,75,4.5,italian,ny
La Pizza & La Pasta,40.7102419339859,-74.0124460392414,121,3.0,italian,ny
Numero 28 Pizzeria - New York,40.76936,-73.95508,245,3.5,italian,ny
Forno Siciliano,40.7711294255972,-73.9031770938873,86,4.0,italian,ny
Nittis,40.7567,-73.99411,133,4.5,italian,ny
Nolita Pizza,40.72834,-73.98764,20,4.5,italian,ny
Pizza Italia,40.7419889767239,-74.0019458249749,210,4.0,italian,ny
Cafe Mocha,40.72781,-73.98803,336,3.5,italian,ny
Lumaca,40.746036,-73.983319,2,3.0,italian,ny
Sette Mezzo,40.7693455389848,-73.9627933502197,62,4.0,italian,ny
Serafina,40.760971,-73.985511,192,3.0,italian,ny
Ponte Vecchio Restaurant,40.62117,-74.02923,164,3.5,italian,ny
Zio Toto,40.624732,-74.030242,183,4.0,italian,ny
Vincent's Restaurant,40.7179220761959,-73.9975306433213,252,3.0,italian,ny
Ristorante Grifone,40.7525199,-73.97092,111,4.0,italian,ny
La Stanza,40.74969,-73.9775,45,4.0,italian,ny
Luna Rossa,40.776612,-73.950351,109,4.0,italian,ny
Alba's Pizza & Restaurant,40.77375,-73.90778,250,4.0,italian,ny
Stanton Pizza,40.72073,-73.98671,189,4.0,italian,ny
Antonucci Cafe,40.77574,-73.95689,132,4.0,italian,ny
E Pasta,40.70903,-74.00925,23,3.5,italian,ny
Louie's Pizza,40.7459,-73.8834,404,4.5,italian,ny
Erminia Italian Restaurant,40.77594,-73.95346,187,4.0,italian,ny
Bocca Di Bacco,40.7602649,-73.991703,263,3.5,italian,ny
Lexington Pizza Parlour,40.789283,-73.9487429,186,4.0,italian,ny
"Villa Borghese III Restaurant, Sports Bar & Lounge",40.7242689,-74.0365989,413,3.5,italian,ny
Neapolitan Express,40.707015,-74.009735,189,3.5,italian,ny
Sips 'N Bites,40.661407,-73.986404,11,3.5,italian,ny
Arte Cafe,40.778494,-73.978869,573,3.0,italian,ny
Marie's 2,40.64224,-74.07674,59,4.5,italian,ny
Kiss My Slice,40.75576,-73.99052,216,4.0,italian,ny
Regional Restaurant,40.79625,-73.97094,379,3.0,italian,ny
Don Giovanni Ristorante,40.7472138000271,-74.0042828600478,280,3.5,italian,ny
Sicily's Best Pizzeria,40.70517,-73.915155,73,4.5,italian,ny
Pomodoro Ristorante & Pizzeria,40.7221,-73.99642,340,3.5,italian,ny
Fontanas's Of Brooklyn,40.62046917,-73.9172275,49,4.0,italian,ny
Greenhouse Cafe,40.6295974,-74.0284223,127,3.5,italian,ny
Cappone's Salumeria,40.739143,-74.00702,66,4.0,italian,ny
Dough Boys Pizza,40.7438581,-73.9792886,296,3.5,italian,ny
Joe G Pizza & Restaurant,40.76564,-73.9830099,133,4.0,italian,ny
Augustino's,40.75024,-74.02732,283,4.0,italian,ny
Salvo's Pizzabar,40.7708511352539,-73.950927734375,275,4.0,italian,ny
Trattoria Ora,40.7724,-73.92729,46,4.5,italian,ny
Basil Brick Oven Pizza,40.770946,-73.92001,480,4.0,italian,ny
Lattanzi Restaurant,40.7607901227454,-73.9901704731246,253,3.5,italian,ny
Lean Crust,40.6867,-73.97504,120,4.0,italian,ny
Ortomare Ristorante Pizzeria,40.80124,-73.96161,33,4.5,italian,ny
Vito's Slices and Ices,40.7545,-73.99528,27,5.0,italian,ny
Barbetta,40.76031,-73.98889,233,3.5,italian,ny
Primo's,40.7154633,-74.0087929,12,3.0,italian,ny
La Villa Pizzeria & Restaurant,40.61692,-73.9098,286,3.5,italian,ny
Peppino's Brick Oven Pizza & Restaurant,40.62984,-74.02862,214,4.0,italian,ny
Via Trenta Osteria & Wine Bar,40.7648771022913,-73.9165434257602,436,4.0,italian,ny
