Name,Latitude,Longitude,Votes,Rating,Type
369 Oriental Bistro,29.7445052,-95.3916639,261,4.0,indian
Shell Shack,29.76853,-95.38337,221,3.0,indian
Spanky's,29.6949,-95.2996,260,4.0,indian
China Garden,29.7491456,-95.3632065,221,4.0,indian
Paper Co Cafe,29.7683727033221,-95.3671292048935,306,4.0,indian
House Of Hoopz Crawfish,29.7523023722423,-95.354887470603,43,4.5,indian
Weights + Measures,29.742636,-95.372765,754,3.5,indian
Jus' Mac,29.81066,-95.39966,730,3.5,indian
Hoot's Smokehouse,29.735143213987,-95.2868901193142,29,4.5,indian
Dimassi's Mediterranean Buffet,29.689106703537,-95.4130176562456,264,4.0,indian
Farmer's Fresh Meat,29.667317,-95.355837,87,4.5,indian
Thai Bistro,29.72865,-95.430533,355,4.0,indian
BOH Pasta & Pizza,29.7617656683504,-95.3621810104161,38,4.5,indian
Peru Gourmet,29.663261,-95.464823,104,4.5,indian
Sunshine's Health Food Store And Vegetarian Deli,29.69974,-95.38054,410,4.5,indian
burger-chan,29.7307402490013,-95.4318419,123,4.5,indian
Crumbville,29.7344,-95.36537,139,5.0,indian
Jax Grill,29.7753925323486,-95.4099426269531,214,4.0,indian
Down House,29.80216,-95.3995,1082,3.5,indian
Maga's Cafe,29.73687,-95.3283299,106,4.5,indian
Dish Society - Finn Hall,29.75887,-95.36381,47,4.0,indian
Island Grill,29.7170844423813,-95.4142375909825,85,4.0,indian
The Capital Grille,29.7392743,-95.4699321,365,4.0,indian
Blanca's Cafe,29.75259,-95.33393,8,4.5,indian
Chicago Italian Beef & Pizza,29.802709,-95.382171,343,3.5,indian
Artisans Restaurant,29.7425096583742,-95.3799537073163,404,4.0,indian
Best Soul Food In Town,29.687916,-95.3539,63,4.0,indian
Midwest Coney Connection,29.7364284,-95.4760301,82,5.0,indian
The Cheesecake Factory,29.73897,-95.463121,636,3.0,indian
Agora,29.74298,-95.40257,1116,4.0,indian
"Snooze, an A.M. Eatery",29.7419347444059,-95.4619659195996,165,4.0,indian
Sweet Paris Crêperie & Café,29.7416028,-95.4453124,72,4.5,indian
Henderson Heights,29.7675296294074,-95.3793103247881,91,4.5,indian
Blacksmith,29.7447567215738,-95.3925544023514,738,4.0,indian
Nippon Japanese Restaurant,29.73269,-95.39147,666,4.0,indian
Soul Food Vegan,29.73596,-95.36347,198,3.5,indian
Snooze an A.M. Eatery,29.80146,-95.41061,352,4.0,indian
Wokker,29.76367,-95.36078,43,4.0,indian
Atlas Diner,29.7619967538176,-95.3621832202955,9,4.5,indian
UB Preserv,29.742502114649,-95.3997889906168,131,4.0,indian
Dolce Vita,29.744775,-95.38742,710,4.0,indian
Politan Row - Houston,29.71655,-95.4164,23,3.0,indian
Leaf & Grain,29.75527,-95.36304,89,4.5,indian
"CoCo Crepes, Waffles & Coffee - Rice Village",29.71481,-95.41435,304,4.5,indian
Harry's Restaurant,29.74657,-95.38112,537,4.0,indian
Pondicheri,29.741538,-95.419487,1060,3.5,indian
Retrospect Coffee Bar,29.7359088,-95.3752621,212,4.5,indian
El Taconazo,29.79624,-95.36723,190,4.5,indian
Baggy's Grill,29.73911,-95.44215,23,5.0,indian
Kenny & Ziggy's New York Delicatessen,29.7268293764722,-95.4294575750828,176,4.0,indian
Safina,29.7082022615957,-95.4041817784309,22,3.5,indian
B.B. Lemon,29.73357,-95.39089,39,3.5,indian
AGU Ramen - Washington,29.778476,-95.429857,297,3.5,indian
Lola,29.791116,-95.398658,837,3.5,indian
Indigo,29.83778,-95.36848,63,4.0,indian
Cali Sandwich & Pho,29.743672275081,-95.3772476952765,454,4.0,indian
Teotihuacan Mexican Cafe,29.79901,-95.38211,586,4.0,indian
Cuchara,29.748418,-95.385446,697,3.5,indian
Torchy's Tacos,29.7168832286535,-95.4151740753937,920,4.0,indian
Barnaby's Cafe,29.78185,-95.38907,258,4.0,indian
Little Pappasito's Cantina,29.7344,-95.4177,527,4.0,indian
The District,29.75973,-95.362981,194,3.5,indian
Walker Street Kitchen,29.7542260565125,-95.3576432125897,68,3.5,indian
Bodegas Taco Shop,29.723803,-95.387708,540,3.5,indian
Reef,29.745798,-95.37534,755,3.5,indian
Trendy Dumpling,29.7290612,-95.4300246,118,3.5,indian
Batanga,29.7623427,-95.3614479,970,3.0,indian
Guadalajara Del Centro,29.7540366752636,-95.3644546895492,440,3.5,indian
Star Pizza,29.73229,-95.41103,770,4.0,indian
The Raven Grill,29.72589,-95.40649,346,4.0,indian
Taqueria Del Sol,29.68577,-95.27652,356,4.0,indian
Telwink Grill,29.7017555236816,-95.3043365478516,237,4.0,indian
Federal American Grill,29.7670059204102,-95.409065246582,462,4.0,indian
Goode Company Barbeque,29.7270351632195,-95.4184110074096,1116,3.5,indian
Frenchy's Chicken,29.773698,-95.325981,29,4.5,indian
Miller's Cafe,29.8218643,-95.4103751,142,4.0,indian
Qin Dynasty,29.728036,-95.427238,356,4.0,indian
La Fondita Michoacan,29.78918,-95.40955,40,4.5,indian
Jollibee,29.693498,-95.414648,501,3.5,indian
Revival Market,29.78114,-95.39701,502,4.0,indian
Flying Fish,29.80246,-95.4125,138,3.5,indian
Cafe Ginger,29.754342,-95.402018,371,4.0,indian
Kubo’s Sushi & Washoku,29.7682,-95.37761,43,4.5,indian
Shake Shack,29.74496,-95.39209,139,3.5,indian
El Meson Restaurant,29.71481,-95.41599,187,3.5,indian
T & T Seafood,29.8636646,-95.4131367,24,4.5,indian
Grinder’s Coffee Bar,29.7233805833223,-95.4188339027387,21,5.0,indian
El Tiempo Cantina- Westheimer,29.745045,-95.38576,286,3.5,indian
Shake Shack,29.7396529991527,-95.4628195613623,409,3.5,indian
Tourão Brazilian Churrasqueria,29.7332919,-95.3914724,167,4.0,indian
Mattie's Catfish Kitchen & More,29.80086,-95.3097499,23,4.0,indian
Sonoma Wine Bar & Restaurant,29.7344229,-95.4208099,236,4.0,indian
Connie's Seafood,29.81088,-95.38235,169,4.0,indian
Poke In The Bowl,29.74425,-95.38821,180,4.5,indian
Eight Row Flint,29.79033,-95.39928,332,3.5,indian
Ibiza Food & Wine Bar,29.747401,-95.3768201,461,4.0,indian
Bistecca,29.744848,-95.383987,188,4.5,indian
Brooklyn Meatball,29.757522,-95.365165,153,4.5,indian
Me'lange,29.75315,-95.38623,74,4.0,indian
Thien An Sandwiches,29.7436923980713,-95.3724594116211,319,4.0,indian
The Cajun Stop,29.74465,-95.35997,523,3.5,indian
Craft F&B,29.752104,-95.457319,52,4.0,indian
Shake Shack,29.7156618,-95.4182541,250,3.5,indian
Muiishi Makirritos,29.75017,-95.35589,157,4.5,indian
Boombox Taco,29.773064,-95.332343,40,4.5,indian
Goode Company Armadillo Palace,29.7272756,-95.4183166,193,3.5,indian
Hugh O'Connors,29.786062,-95.465085,59,4.5,indian
District 7 Grill,29.7469,-95.3579199,70,4.0,indian
Common Grounds Uncommon Coffee,29.7549054637528,-95.3612308949232,14,5.0,indian
Pappa Geno's,29.744143,-95.3881679,44,4.5,indian
Boomtown Coffee Main St. Café & Bar,29.7621907333786,-95.3609955310822,89,4.0,indian
La Fendee Mediterranean Grill,29.743457,-95.396209,247,4.0,indian
The Signature Kafe,29.7383574396372,-95.3797864168882,11,4.0,indian
The Barking Pig,29.806879,-95.429473,233,3.5,indian
Ninfa's Mexican Restaurant,29.668205,-95.2608907,177,4.0,indian
Poke In The Bowl,29.7097666,-95.4020586,22,4.5,indian
Little Jimmy's Deli,29.7322350492429,-95.439678567862,220,4.5,indian
Ekko's Greek American Deli,29.7319700519874,-95.4678809811299,204,4.0,indian
KA Sushi,29.803124,-95.4107372,393,4.0,indian
Green Vegetarian Cuisine,29.7068261375452,-95.4765787190491,475,4.0,indian
5411 Empanadas,29.7592707401387,-95.3662825000605,86,4.5,indian
Rocco's,29.79333,-95.35928,57,4.5,indian
Bayou & Bottle,29.75401,-95.36277,40,4.0,indian
Bovine & Barley,29.76114,-95.36197,250,3.5,indian
Shan Hu Chinese Restaurant,29.67197,-95.28223,131,4.0,indian
Sorrento Ristorante Italiano,29.7444128,-95.3867141,306,4.0,indian
Tacodeli,29.7682,-95.37761,304,4.0,indian
Al Quick Stop,29.750144,-95.396713,244,4.5,indian
Goodnight Charlie's,29.7433221628276,-95.4003073275089,70,4.0,indian
Antojitos Salvadorenos,29.73295,-95.32795,18,4.0,indian
Fukuoka Sushi Bar & Grill,29.74512,-95.37747,145,4.5,indian
Pokeworks,29.741579,-95.409034,216,4.5,indian
Laredo Taqueria,29.77011,-95.4051,514,4.0,indian
The '401,29.70708,-95.47299,225,4.5,indian
Ouisie's Table,29.746008,-95.443169,506,3.5,indian
Mama's Seafood,29.8592376,-95.3362618,29,4.5,indian
Tamashi Ramen Sushi,29.829031,-95.4307995,43,4.5,indian
La Griglia,29.75356,-95.40889,350,4.0,indian
Twin Peaks,29.73139,-95.41722,355,3.5,indian
Los Meros Tacos  Y Su Trompo Tribalero,29.92515,-95.49706,54,4.5,indian
Cedar Creek Bar & Grill,29.80349,-95.41771,695,3.5,indian
Le Colonial,29.7420053195376,-95.4533068773155,353,3.5,indian
Penjamo El Grande,29.787224,-95.303604,13,5.0,indian
Moku Bar,29.7603502514673,-95.3615838417335,129,4.5,indian
Niko Niko's Greek & American Cafe,29.7630777,-95.3624346,222,4.0,indian
Two Brothers Smokin Oak Kitchen,29.67293,-95.4445,23,5.0,indian
B&T Cafe,29.73829,-95.40848,203,4.5,indian
The Pearl Restaurant and Bar,29.76005,-95.36025,38,4.0,indian
Antica Osteria,29.725282,-95.413276,314,4.0,indian
The Pastry War,29.7620197966518,-95.3612599099258,317,4.0,indian
Black Walnut Café,29.7156649613601,-95.4153938263893,630,3.5,indian
Vinoteca Poscol,29.74476,-95.3893499,119,4.0,indian
Miyako,29.77024,-95.407674,294,4.0,indian
A 2nd Cup,29.79107,-95.386608,398,4.5,indian
Tayeb Mandi and Mediterranean Grill,29.6841,-95.39154,54,4.0,indian
Bacco Wine & Spirits,29.7275861,-95.4208844,152,4.5,indian
Pop's,29.78331,-95.34219,13,4.0,indian
Spicy Dog,29.7446994781494,-95.3861083984375,38,4.5,indian
MAX's Wine Dive,29.7708299,-95.4090042,1081,3.5,indian
Last Concert Cafe,29.76834,-95.35315,179,4.0,indian
Coterie,29.7629756,-95.3634958,43,4.5,indian
Banh Milicious,29.67302,-95.28098,11,4.5,indian
La Guadalupana Bakery & Café,29.74687,-95.40188,545,4.0,indian
Part & Parcel,29.7537066,-95.3731559,36,4.0,indian
French Riviera Bakery & Cafe,29.73267,-95.47698,470,4.0,indian
Sable Gate Winery,29.74584,-95.37545,93,4.0,indian
Chuy's,29.742689,-95.420446,700,3.5,indian
Campesino Coffee House,29.7459888458252,-95.3941802978516,372,4.5,indian
Coreanos,29.7497264,-95.3772903,387,4.0,indian
Blood Bros. BBQ,29.705155,-95.475517,164,4.5,indian
Rudyard's,29.749886,-95.396551,242,4.0,indian
Jin Bento,29.757728,-95.364952,30,4.5,indian
Bungalow Heights,29.80336,-95.41829,120,3.5,indian
Bellissimo Ristorante,29.804596,-95.381574,215,4.0,indian
McCormick & Schmick's Seafood & Steaks,29.754575,-95.4570993,349,3.0,indian
Flamingo Chill,29.8584463,-95.3841135521496,62,4.0,indian
Pat Greer's Kitchen,29.755708,-95.387011,99,4.5,indian
Cafe TH,29.7458283,-95.3595304,283,4.0,indian
Restaurante Monte Cristo,29.7512503,-95.3352994,6,4.0,indian
Super La Mexicana,29.67308,-95.44022,163,4.0,indian
100% Taquito,29.7291112,-95.429681,477,4.0,indian
Captain Crawfish,29.78934,-95.46751,69,4.0,indian
Pho Le,29.83878,-95.47359,113,4.5,indian
The Flat,29.7515201568604,-95.3986434936523,246,4.0,indian
Capone's Oven & Bar,29.73401,-95.41529,183,4.0,indian
Merchant,29.749348,-95.46001,152,4.0,indian
Mina Ristorante,29.7381940494014,-95.4363139242039,16,4.0,indian
Black Walnut Café,29.761883,-95.418055,429,3.5,indian
Pi Pizza,29.7733824717744,-95.3979023918509,373,4.0,indian
East Hampton Sandwich,29.743455,-95.453462,130,3.5,indian
Beer Market Co. Midtown,29.7420041907991,-95.379702776636,135,3.5,indian
Marchese's Take-Home Kitchen,29.8409739831322,-95.4192708805203,25,5.0,indian
Electric FeelGood,29.749235,-95.378434,65,2.5,indian
Morningstar,29.7977467699593,-95.3832830116153,262,4.0,indian
Joe's Cafe,29.8221054077148,-95.3415222167969,11,4.5,indian
Mastro's Steakhouse,29.751449,-95.456474,356,3.5,indian
Khyber North Indian Grill,29.734772,-95.41721,311,4.0,indian
Rainbow Lodge,29.8045101165771,-95.4296264648438,483,4.0,indian
Oddball Eats,29.7586595383299,-95.3639031509986,53,4.5,indian
J & J Fish Market,29.67993,-95.4392699,108,4.0,indian
Pokeworks,29.690896,-95.415987,23,4.5,indian
Cactus Cove,29.7888937058758,-95.4367383118961,93,3.5,indian
Foundation Room,29.7539291,-95.3640564,70,4.5,indian
Mannie's Seafood,29.669367,-95.263426,124,4.0,indian
Taqueria Los Mexicanos,29.7412,-95.32155,16,5.0,indian
Bubble Egg Garden Oaks,29.81675,-95.42858,20,4.5,indian
GrindHouse,29.84436,-95.4112899,90,4.5,indian
Frank's Grill,29.69293,-95.29947,155,4.0,indian
Angelo'z,29.691598,-95.412117,105,4.0,indian
Pokeworks,29.7746128237454,-95.3981831523353,285,4.5,indian
Hopdoddy Burger Bar,29.803699,-95.4051727,145,3.5,indian
Fresco Cafe Italiano,29.7287262957213,-95.4316117488783,176,4.5,indian
El Rey Taqueria,29.7703123482813,-95.409279879135,611,4.0,indian
Arabella Mediterranean Cuisine,29.7577299875209,-95.3649598360062,44,4.0,indian
Capt Benny's,29.690912,-95.417684,282,3.5,indian
Spaghetti Western Italian Cafe,29.775061,-95.409362,276,4.0,indian
Bohemeo's,29.7349007,-95.3311879,179,4.0,indian
Guadalajara's Deli,29.8158638905162,-95.3614846989512,3,4.5,indian
Cyclone Anaya's Mexican Kitchen,29.7524247,-95.3772482,632,3.0,indian
Irma’s Original,29.76011,-95.35204,388,3.0,indian
Pappasito's Cantina,29.6767729,-95.4155768,281,3.5,indian
Seafood Kitchen,29.741707,-95.304206,7,5.0,indian
Green Fork & Straw,29.74197,-95.41101,28,5.0,indian
Ninja Ramen,29.7701308711855,-95.4038063259051,452,3.5,indian
Pappadeaux Seafood Kitchen,29.676789,-95.41655,325,3.5,indian
Osaka Japanese Restaurant,29.74425,-95.38821,587,4.0,indian
The Blue Fish - Houston,29.7714194956363,-95.4208760152766,784,4.0,indian
Alamo Tamale & Taco,29.7586078643799,-95.3467636108398,96,4.0,indian
Piola,29.74287233551,-95.3798845184326,587,4.0,indian
Boheme,29.747997,-95.386062,918,3.5,indian
BurgerIM,29.73437,-95.41097,58,4.0,indian
Honey Art Cafe,29.7348654,-95.4108216,247,3.5,indian
Pepperoni's - Montrose,29.7453,-95.3916,367,4.0,indian
Laurenzo's Restaurant,29.77069,-95.40562,433,3.5,indian
Gloria's Latin Cuisine,29.7467295,-95.377229,571,3.5,indian
Sozo Sushi Lounge,29.7500602132296,-95.4624052428372,336,4.0,indian
Capt. Benny's,29.67875,-95.26985,61,4.0,indian
Kaffeine Coffee Internet & Office Cafe,29.7222685,-95.378756,277,4.5,indian
Awesome Bites Co,29.770166,-95.381656,34,5.0,indian
Island Grill,29.706743973198,-95.4421083166717,126,4.0,indian
Carrabba's - The Original on Kirby,29.7364881579311,-95.4183509045328,450,4.0,indian
Sapporo Japanese Sushi & Bar,29.7632468924356,-95.3620460044849,62,4.5,indian
P.F. Chang's,29.7421239645077,-95.4475289583206,309,3.0,indian
Flo Paris Bakery & Cafe,29.717054,-95.4147681,114,4.0,indian
bellagreen,29.738244,-95.415371,236,4.0,indian
Alamo Tamale & Taco,29.83797,-95.3648599,129,4.0,indian
Toulouse Café and Bar,29.7429754553105,-95.4536611586809,272,3.0,indian
Little Bitty Burger Barn,29.840745,-95.470046,264,3.5,indian
Lucky's Lodge,29.75256,-95.35467,16,4.5,indian
Fabian's Latin Flavors,29.76203,-95.36068,147,3.5,indian
Downtown Aquarium,29.7642702707008,-95.3673791885376,766,3.0,indian
La Grange,29.7434907,-95.4011294,350,3.5,indian
Escalante's Fine Tex-Mex & Tequila,29.6887331780424,-95.4600315886078,214,3.5,indian
Pizzeria Solario,29.7347932634449,-95.4411491633683,293,4.0,indian
Flip 'n Patties Food Truck,29.748882,-95.6244796,210,4.5,indian
Spindletop,29.756919,-95.369435,272,3.5,indian
Boudreaux's Cajun Kitchen,29.72298,-95.459121,181,3.5,indian
That Funnel Cake Place,29.7259263,-95.3779855,9,4.0,indian
Tacos A Go Go,29.781857507123,-95.3900327670036,436,4.0,indian
Love Buzz,29.7446872,-95.3864958,158,3.5,indian
The Oyster Bar at Prohibition,29.7603463,-95.3615819,61,4.0,indian
RA Sushi,29.7418815,-95.4435881,742,3.5,indian
Your Pie,29.7522964518359,-95.3684243165043,254,4.5,indian
Dinner Bell,29.7254123687744,-95.3119049072266,36,4.0,indian
Hubcap Grill,29.80303,-95.41939,498,3.5,indian
Plonk! Beer & Wine Bistro,29.8284049,-95.4302624,336,4.0,indian
Ragin' Cajun Restaurant,29.73283,-95.44908,483,3.5,indian
Houston's This Is It Soul Food,29.723039,-95.3696922,285,3.5,indian
Lupe Tortilla,29.7319201223644,-95.4167838585085,485,3.5,indian
Zero's Sandwich Shop,29.7578834660823,-95.3699240156676,68,4.5,indian
Sonoma Wine Bar & Restaurant - Heights,29.7853393554688,-95.3877944946289,203,4.0,indian
BirdDog Saint,29.75862,-95.36313,49,3.5,indian
Asahi Sushi,29.68877,-95.4131533,323,4.0,indian
Kanomwan,29.734432220459,-95.3306884765625,209,3.5,indian
Chicken Kitchen,29.7175449,-95.4174146,140,4.0,indian
True Dog Houston,29.7055619,-95.4470077,10,4.0,indian
Candy Shack Daiquiris,29.7702529329864,-95.4130134465169,43,4.0,indian
Toasters Cafe,29.7669126,-95.3562042,363,3.5,indian
Cousins Maine Lobster - Houston,29.54007,-95.12455,264,3.5,indian
Damian's Cucina Italiana,29.74437,-95.3797,214,4.0,indian
Kim Tai Restaurant,29.74481,-95.37352,197,4.0,indian
Local Pho,29.770309,-95.381399,186,4.0,indian
Pyburn's Farm Fresh Foods,29.686554,-95.363161,20,4.0,indian
Porch Swing Pub,29.7700586415939,-95.3976507981124,196,3.5,indian
Pappadeaux Seafood Kitchen,29.734771,-95.416465,428,3.5,indian
Sumo Hibachi & Sushi Bar,29.7290369,-95.4301728,30,4.0,indian
House of Pies,29.7370767525924,-95.4191069481519,859,3.5,indian
Hobbit Cafe,29.7340113,-95.4140505,915,3.5,indian
Nam Eatery,29.8038379159858,-95.3930600768915,189,4.0,indian
Tako Poké,29.7312966701704,-95.475278,123,4.5,indian
Cream Burger,29.7282764,-95.3506671,75,3.5,indian
Suko's Burger House,29.7476,-95.32646,26,4.0,indian
Los Tios - San Felipe,29.74921,-95.46599,45,4.0,indian
Fajita Pete's - Bellaire,29.706874,-95.4408008,167,4.0,indian
Tony's,29.73204,-95.436,319,3.5,indian
Wild Kitchen,29.686661,-95.440532,95,4.0,indian
Cottonwood,29.8182730404055,-95.4100037265833,508,3.5,indian
Viet's Express,29.69174,-95.41226,72,4.0,indian
Baran's Cafe,29.7322624465591,-95.4394702613354,24,4.5,indian
Le Bistro,29.82358,-95.37856,100,4.0,indian
Poitín Bar & Kitchen,29.7701177386825,-95.3822795350571,274,3.5,indian
Coppa Osteria,29.7189381,-95.4149874,467,3.5,indian
Saltillo Mexican Kitchen,29.70336,-95.47523,114,4.0,indian
Oliva Wood Fired Pizza,29.724704,-95.447462,12,5.0,indian
The Purple Flour,29.82168,-95.42229,23,5.0,indian
Pappas Shrimp Shack,29.70287,-95.29703,4,4.5,indian
The Black Labrador,29.7360206753874,-95.3915599651666,330,3.0,indian
Uptown Sushi,29.7554255603298,-95.456566587558,333,4.0,indian
Cane Rosso,29.8025909301009,-95.4104705527425,385,3.5,indian
Sam's Fried Chicken & Donuts,29.78171,-95.3979,87,3.5,indian
Tony Mandola's,29.75576,-95.3984,326,4.0,indian
Tacos A Go Go,29.81743,-95.44661,278,4.0,indian
Mucho Mexico Restaurante,29.7731308739162,-95.2910272527786,52,3.5,indian
Teotihuacan Mexican Cafe,29.8026448,-95.360804,111,4.0,indian
First Watch,29.6892949660993,-95.464815,69,4.0,indian
Blue Nile,29.7375819062313,-95.426522682209,79,4.0,indian
She Trappin',29.72275,-95.37847,1,5.0,indian
Sonora Tacos & Hotdogs,29.7340223592819,-95.4057270660996,33,4.5,indian
Piggy's Kitchen & Bar,29.75799,-95.40196,249,3.5,indian
Churrascos River Oaks,29.742367,-95.409116,310,4.0,indian
Buca di Beppo Italian Restaurant,29.7268984,-95.428406,482,3.0,indian
King's Court Bar And Kitchen,29.7512819590405,-95.3539982488742,74,3.5,indian
Alfred's Burger House,29.73457,-95.32989,84,4.0,indian
Lyons Cocina de Chinos,29.77639,-95.29861,11,4.5,indian
The Phoenix On Westheimer,29.74249,-95.40771,227,3.5,indian
Pete's Fine Meats & Deli,29.73109,-95.4743699,137,4.0,indian
Fusion Taco Canteen & Cocktails,29.7981309,-95.3823537,173,4.0,indian
Brasserie 19,29.7531949,-95.40723,572,3.5,indian
Vieng Thai,29.8027407,-95.4710047,455,3.5,indian
Feges BBQ,29.731634,-95.431233,57,4.0,indian
Baoz Dumpling,29.7559184,-95.3640146,87,4.0,indian
We Olive & Wine Bar,29.80319,-95.40097,38,4.5,indian
Navy Seafood,29.734037399292,-95.3649826049805,14,4.5,indian
The Backyard Grill,29.9094292,-95.584844,255,3.5,indian
Understory,29.759439100095,-95.364798232913,15,4.0,indian
Siphon Coffee,29.738384,-95.3882239,678,4.0,indian
Cavatore Italian Restaurant,29.8052,-95.42883,343,3.5,indian
Bombay Pizza,29.75773,-95.36496,1086,4.0,indian
Tacos Tec Lo Mejor De Monterrey,29.6727,-95.26375,75,4.0,indian
Auntie Chang's Dumpling House,29.741505,-95.4106051,359,3.5,indian
Villa Arcos,29.75569,-95.33947,223,4.0,indian
Lupe Tortilla,29.77462,-95.40987,302,3.5,indian
The Oceanaire Seafood Room,29.7402571,-95.4639148,476,3.5,indian
Inferno Pizza,29.74549,-95.45432,107,4.5,indian
Poke Inn,29.68953,-95.46228,88,4.0,indian
Boomtown Coffee,29.8027601,-95.400941,773,4.0,indian
Doozo Dumplings & Noodles,29.7550821443562,-95.3625297546387,178,3.5,indian
Alicia’s Tamale Kitchen,29.81584,-95.3614684,2,5.0,indian
Heights Asian Cafe,29.80626,-95.3995599,474,4.0,indian
Southern Slider Company of Texas,29.78093,-95.35919,8,4.5,indian
Esther's Cajun Cafe & Soul Food,29.8413628111329,-95.4232646897435,36,4.0,indian
Kiran's,29.73356,-95.42271,193,4.0,indian
Lucio's BYOB,29.758326,-95.385579,215,4.0,indian
The Burger Palace,29.7373403318794,-95.468168980426,465,3.5,indian
Seco's Latin Cuisine,29.722505569458,-95.4181594848633,162,4.0,indian
Américas,29.7536115992694,-95.4104623190491,505,4.0,indian
Tacos Aracely's,29.8374,-95.36187,35,4.5,indian
La Casa Bakery & Cafe,29.7771,-95.35817,43,5.0,indian
Yoshi,29.7060849661737,-95.4421059514623,59,4.0,indian
One Fifth Gulf Coast,29.7430325122135,-95.4016041755676,28,4.0,indian
The Community Bar,29.7462648,-95.3782144,215,4.0,indian
Chicken Plus,29.81867,-95.28418,47,4.0,indian
Chef On The Run Halal,29.6933756544385,-95.4156259580266,118,4.5,indian
Southwell's Hamburger Grill,29.7064049,-95.41164,163,4.0,indian
Pistolero's,29.742544,-95.39836,430,3.5,indian
High Dive,29.754551,-95.3582,8,4.0,indian
Chapman & Kirby,29.7500898419434,-95.3559485586045,164,3.0,indian
Verandah,29.735542,-95.418806,49,3.5,indian
FM Kitchen and Bar,29.7714,-95.40916,277,3.5,indian
Frank's Grill,29.803436,-95.4591472,126,4.0,indian
Pondicheri Bake Lab + Shop,29.7414511569432,-95.4195037092621,126,4.0,indian
Treebeards - The Tunnel,29.7576484680176,-95.3688583374023,80,4.0,indian
Onion Creek Cafe,29.7818298339844,-95.3910217285156,792,3.5,indian
M3 Pizza,29.705232,-95.441753,65,4.5,indian
Treebeards,29.75527,-95.36304,34,4.0,indian
Davis St at Hermann Park,29.7155786002702,-95.3809158306885,141,3.5,indian
Lucky's Pub,29.75247,-95.35426,246,3.5,indian
Chinese Seafood Plus,29.707344,-95.4759295,81,4.0,indian
Rosalie Italian Soul,29.7579561439064,-95.3711798787117,15,3.5,indian
Shake Shack,29.757726,-95.354546,34,3.5,indian
Paulie's Poboys,29.7057851,-95.4385664,58,4.5,indian
LaMacro,29.79955,-95.37247,33,4.0,indian
Oh My Gogi  Market Square,29.76226,-95.36176,4,4.0,indian
La Casita Mexican Products,29.738445,-95.297462,15,5.0,indian
Natachee's Supper 'n Punch,29.7387577,-95.3795168,432,3.5,indian
The Houston Club,29.7588592,-95.3674515,26,4.0,indian
Fix Coffeebar,29.7442412,-95.3868592,461,4.0,indian
Frank's Americana Revival,29.74196,-95.43997,208,4.0,indian
Croissant-Brioche,29.71727,-95.41624,325,4.0,indian
Wing Quarter,29.702627,-95.3564683,113,3.5,indian
Brasil,29.74255,-95.40225,1152,3.0,indian
Big City Wings,29.785494,-95.4637432690388,161,3.0,indian
Mama's Oven,29.6840393543243,-95.4223664849997,203,3.5,indian
Black Hole Coffee House,29.732502,-95.394977,760,4.0,indian
Cherry Block,29.761515,-95.362266,25,4.0,indian
Cue's Burgers & More,29.6684236,-95.4623239,134,4.0,indian
Divino,29.738854,-95.405942,85,4.0,indian
The Original Timmy Chan,29.6842,-95.34067,28,4.0,indian
District 7 Pizzeria,29.746999,-95.358019,115,4.0,indian
Smashburger,29.694601,-95.413506,318,3.5,indian
MOD Pizza,29.7748165130615,-95.3828125,141,4.0,indian
Michiru Sushi,29.729959,-95.436875,307,4.0,indian
El Taco Man,29.8048036558132,-95.3785737690445,13,5.0,indian
Poppa Burger,29.77409,-95.36035,50,3.5,indian
Lindiana's Southern Vegan Kitchen,29.72582,-95.364,49,3.5,indian
Taqueria Tacambaro,29.8106327056885,-95.3799819946289,26,4.5,indian
Romano's Pizza,29.7544062271704,-95.4004679195084,420,4.0,indian
Maggie May's Coffee,29.8023898948468,-95.4110998660326,39,4.5,indian
Pondi,29.7263,-95.38462,6,4.0,indian
Taconmadre,29.77828,-95.2934,53,4.0,indian
Calcio Cafe,29.7734636,-95.3805508,20,4.5,indian
Kim Chau Restaurant,29.80337,-95.47002,196,4.0,indian
Heavenly Choices,29.79988,-95.33299,8,4.0,indian
Arnaldo Richard's Picos,29.7337646484375,-95.4180526733398,661,3.5,indian
Red Robin Gourmet Burgers and Brews,29.7853092015248,-95.4636254798127,199,3.0,indian
Sinfull Bakery,29.74382,-95.36563,62,4.5,indian
Indika,29.744766,-95.387886,440,4.0,indian
Burger Park,29.68088,-95.33921,34,4.0,indian
Whataburger,29.7568145874134,-95.3656786680221,38,4.0,indian
Bullritos,29.7544915,-95.36198,32,4.0,indian
Skeeter's Mesquite Grill,29.7228001,-95.4411151,85,3.5,indian
Happy Endings,29.7141024424722,-95.4285985944077,72,4.0,indian
Hungry Farmer Barbeque,29.82807,-95.37868,104,3.5,indian
Kim Son,29.7452583312988,-95.3596115112305,429,3.0,indian
Willie G's Seafood,29.7509453,-95.4566004,396,3.5,indian
Real Deal Fast Foods,29.82213,-95.31818,5,4.5,indian
Midtown Bar & Grill,29.75312,-95.38712,155,3.5,indian
Grotto Ristorante,29.740495,-95.456781,314,3.5,indian
Taqueria Abasolo,29.77786,-95.35739,28,4.0,indian
Doggie Style Hot Dogs,29.75599,-95.36825,17,4.5,indian
