Name,Latitude,Longitude,Votes,Rating,Type
Bushwick Pita Palace,40.70753,-73.93965,200,3.5,mexican
Oaxaca Taqueria,40.683345,-73.934967,85,3.5,mexican
Maya Taqueria,40.67796,-73.9685499,371,3.5,mexican
Al Horno Lean Mexican Kitchen,40.75967,-73.96525,120,3.5,mexican
Taco Electrico,40.736544,-73.988442,82,3.5,mexican
Las Panteras Negras,40.79279,-73.9405,30,4.5,mexican
Taco Bell,40.7627823419428,-73.9855951851852,41,3.5,mexican
Taqueria La Nortena,40.72474,-73.95121,114,3.5,mexican
Al Horno Lean Mexican Kitchen,40.7045938074589,-74.0092887729406,58,3.0,mexican
Don Burrito,40.63548,-73.96271,99,3.5,mexican
Mexico 2000 Grocery,40.707683,-73.955017,68,4.0,mexican
Caliente Cab,40.7318059,-74.0035903,792,2.5,mexican
Maizal Restaurant,40.61831,-74.06958,236,3.5,mexican
La Esquina - UES,40.7693131667402,-73.9577519273524,137,3.5,mexican
Villa Pancho Taqueria,40.6933447063192,-73.9664311287236,42,3.5,mexican
Panchitas Place,40.66062,-73.99397,69,4.0,mexican
Al Horno Lean Mexican Kitchen,40.61973,-74.03276,22,4.5,mexican
Taco Mix,40.7181,-73.98592,22,3.5,mexican
Oaxaca Taqueria,40.6766700744629,-73.9839782714844,311,3.5,mexican
Los Pollitos III,40.69366,-73.96517,149,2.5,mexican
Iguana Restaurant & Dance Lounge,40.7642063,-73.9832105,835,3.0,mexican
Margarita Bar NYC,40.759132,-73.9886919,35,3.5,mexican
Rancho Alegre,40.672208,-73.97698,111,3.5,mexican
Tacos Grand Central,40.7476230390695,-73.9740906903076,24,4.0,mexican
Breakfast Burritos El Donkey,40.7421586,-74.0047099,23,4.5,mexican
Mi Otra Casa Restaurant,40.743265,-73.874115,27,4.0,mexican
Mama Lupita's Bistro,40.655989,-74.003119,17,5.0,mexican
Maya Taqueria,40.67763,-73.9798,53,4.0,mexican
Taqueria Y Fonda,40.8016168,-73.965212,491,3.5,mexican
Dos Toros Taqueria,40.7739509,-73.9594762,370,3.5,mexican
Panchos,40.8015,-73.96534,63,4.0,mexican
Fatty Daddy Taco,40.62958,-74.02873,30,4.0,mexican
107 West Restaurant,40.8026581,-73.9680786,94,3.5,mexican
Cerveceria Havemeyer,40.7116974,-73.9574585,124,3.5,mexican
Ricos Tacos,40.64453,-74.01066,177,3.5,mexican
Santa Fe,40.7767077615034,-73.9789559105304,167,3.5,mexican
Coszcal De Allende,40.63617,-74.0262,127,4.0,mexican
Cascabel Taqueria,40.8029136693265,-73.9679586979658,405,3.5,mexican
De Mole Astoria,40.7625999,-73.9129028,362,4.0,mexican
Tacos y quesadillas,40.77993,-73.95546,16,4.5,mexican
Takumi Taco,40.7423295448078,-74.0061442013275,219,3.5,mexican
Morelos Authentic Mexican Cuisine,40.67185,-73.97898,20,4.5,mexican
Moe's Southwest Grill,40.7527917,-73.9859157,123,3.5,mexican
Charrito's Restaurant,40.77707,-74.0136,606,3.0,mexican
Manjares Mexico,40.7572483,-73.9155682,13,4.0,mexican
Cancun,40.76578,-73.98379,363,3.0,mexican
El Alto  Deli Mexican Food,40.7131291,-73.9053307,11,4.5,mexican
Tacos El Dorado,40.6476,-73.95846,44,4.5,mexican
Oaxaca Taqueria,40.7631132993777,-73.9591559395194,85,3.5,mexican
El Mariachi Restaurant,40.7460442,-73.8978364,46,4.0,mexican
Empellón Al Pastor East Village,40.72668,-73.98336,249,3.5,mexican
DORADO Tacos & Quesadillas,40.75686,-73.97228,22,3.5,mexican
Taco Chulo,40.712542,-73.956488,410,3.5,mexican
El Cantante,40.73019,-74.00762,1,4.0,mexican
Mole,40.780331,-73.950302,364,3.0,mexican
Athens Grill & Sports Bar,40.7671808396101,-73.9218648523092,191,4.0,mexican
Side Park Cafe,40.7931,-73.95137,32,4.0,mexican
El Sombrero,40.72124,-73.9875,339,3.5,mexican
Gitano NYC,40.7228510741812,-74.0062101896931,202,3.0,mexican
Taqueria El Puente,40.61667,-74.03052,109,4.0,mexican
Warude,40.6846262,-73.9440354,62,3.5,mexican
El Rey Del Taco Truck,40.76622,-73.91933,474,4.5,mexican
Taco Cafe 11-11,40.70758,-73.9558796,6,4.5,mexican
Patron Mexican Grill,40.75923,-73.99173,422,3.0,mexican
Tito Murphy's,40.76034,-73.989743,10,4.0,mexican
Tacos Lopez,40.622853,-74.028478,48,4.5,mexican
Aztec Soul,40.68141578367,-73.8719404061003,75,3.5,mexican
Mi Mariachi Taqueria,40.73156,-74.06974,266,4.5,mexican
Big D's Grub Truck,40.703099,-73.9866598,1,4.0,mexican
Catrinas Mexican Grill,40.63248,-74.02767,106,3.5,mexican
Azteca Restaurant,40.743449,-73.9237466,7,4.5,mexican
Sidewalk Tacos,40.79409,-73.94026,69,4.5,mexican
El Rey del Taco Deli,40.744433,-73.915326,45,4.0,mexican
El Gallo Taqueria,40.6035151454871,-73.9779098353486,214,4.0,mexican
Dos Toros Taqueria,40.7413,-73.99359,55,3.5,mexican
Los Feliz,40.71938,-73.98882,455,3.0,mexican
Blue Agave Mexican Restaurant & Bar,40.6178877280414,-73.9990214085986,120,3.5,mexican
Mex 'N Roll,40.7174719202704,-73.9585864853214,18,4.5,mexican
Las Quesadillas,40.7481079,-73.8805389,8,5.0,mexican
La Placita Oaxaquena,40.69496,-73.9546,8,4.0,mexican
El Mexicano Restaurant and Cafe 2,40.67538,-74.00051,17,5.0,mexican
El Rinconcito Mix,40.67152,-73.95251,1,5.0,mexican
Hungry Burrito,40.7014612,-73.9051407,44,4.0,mexican
Cafe Los Arcos,40.7072619,-73.9395899,89,3.5,mexican
Guajillo,40.7967861606349,-73.934840150695,33,4.5,mexican
El Guacamole,40.74607,-73.89691,2,5.0,mexican
Don Patron Bar & Grill,40.64778,-73.96793,46,4.5,mexican
Al Horno Lean Mexican Kitchen,40.72504,-73.98739,37,3.0,mexican
Al Horno Lean Mexican Kitchen,40.74004,-73.98453,86,3.0,mexican
Tulcingo Del Valle,40.762756,-73.993545,264,3.5,mexican
"Tacos, Twins and Trains Taco Cart",40.7056431,-73.9333922,15,4.5,mexican
Vera Cruz,40.717292,-73.957939,228,3.5,mexican
Taqueria El Fogon,40.7044101,-73.9291005,157,3.5,mexican
Taqueria Cocoyoc,40.702385,-73.915728,117,3.5,mexican
Mexikosher,40.78458,-73.97393,74,3.5,mexican
The Creek & The Cave,40.7432511476929,-73.9517892774468,364,3.5,mexican
Taco Dumbo @ Rose Mansion,40.7488694,-73.989203,1,5.0,mexican
Orale Tacos,40.7689108,-73.9256464,44,4.0,mexican
Paquito's,40.728137,-73.985134,246,3.5,mexican
Amelia Grilled Burrito,40.7142741,-73.94591,12,4.0,mexican
Tacos el Chicken,40.642616,-73.978576,29,4.0,mexican
Tacos Y Quesadillas Mexico,40.7686908,-73.9849574,46,4.0,mexican
Arepitas,40.7297209600858,-73.9902131916715,5,4.5,mexican
Los Mariachis Restaurant,40.637732,-73.968047,108,3.5,mexican
Viva Viva Taqueria,40.7654487,-73.9187253,2,5.0,mexican
Tortas Neza,40.74938,-73.86879,90,4.5,mexican
Tacos Al Suadero,40.7482863,-73.879015,144,3.5,mexican
Oxido,40.7547219061481,-73.9862432694773,33,3.5,mexican
El Ranchito Poblano,40.6382316,-73.9536798,105,3.0,mexican
Regalo De Juquila,40.69748,-73.93168,111,3.0,mexican
Lime Jungle Empanadas,40.743201852814,-73.9966291921214,107,3.5,mexican
L Encanto D Lola,40.8001464434346,-73.9511863565111,258,3.5,mexican
Mex Carrolls Diner,40.68556,-74.00276,31,4.0,mexican
Dos Toros Taqueria,40.7130865074113,-74.0160842315927,107,3.5,mexican
Tacos El Vagabundo,40.743566,-73.923362,91,4.5,mexican
No Fun,40.72145,-73.98789,319,3.0,mexican
Taqueria Madelin,40.699245,-73.915595,3,5.0,mexican
Coatzingo Restaurant,40.74759,-73.88623,50,4.0,mexican
El Mariachi Restaurant,40.7611304286653,-73.9233571500763,232,3.5,mexican
Tacos Cuautla Morelos,40.7274619080615,-73.9832050287211,117,3.5,mexican
Casa Coriz,40.700906,-73.894801,7,4.5,mexican
La Posada Mexican Food,40.74115,-73.98189,214,3.5,mexican
Chuy’s Cantina,40.7114816829,-73.9509772823,3,4.5,mexican
Pinks Cantina,40.72664,-73.99202,5,4.5,mexican
Hidalgo Mexican Food,40.7632870632524,-73.9415278658571,23,4.0,mexican
Tribeca Taco Truck,40.7163993595972,-74.0044404587666,1,5.0,mexican
Mexican Festival,40.79821,-73.96887,267,3.0,mexican
Taco Recipes,40.7152606869718,-73.9900060870141,34,3.5,mexican
La Chula NYC,40.752901,-73.9773022,75,3.5,mexican
Taco Veloz,40.747793,-73.87985,59,4.5,mexican
Cholula Deli,40.70095,-73.91416,12,4.5,mexican
Bistro Casa Azul,40.79659,-73.93229,21,5.0,mexican
Gueros,40.66873,-73.99035,13,3.5,mexican
The Boss of the Tacos,40.7563152,-73.912865,27,4.5,mexican
Grand Morelos,40.71188,-73.94367,198,3.5,mexican
Taco Rey de Oro,40.74416,-73.91249,73,4.5,mexican
Agave,40.74566,-73.97852,42,2.5,mexican
La Cemita Restaurant,40.6165924072266,-73.9853973388672,29,4.0,mexican
Sabor A Mexico Taqueria,40.7284353669,-73.9844540083,90,3.5,mexican
Sofia's Taqueria,40.61884,-74.069421273585,155,3.5,mexican
Ho'Brah a taco joint,40.6306496,-74.1030273,295,3.5,mexican
The Burrito Shoppe,40.6439103578422,-74.0777564987996,53,4.0,mexican
Automatic Slims,40.73632,-74.00817,92,3.5,mexican
Mi Nidito,40.767383,-73.989492,177,3.0,mexican
Pipo's Mexican Restaurant,40.7994318892483,-73.9398034173906,53,4.0,mexican
Itzel's Taqueria Deli,40.6994,-73.92319,1,5.0,mexican
El Patron,40.6291321267293,-74.0767305716872,102,3.0,mexican
New Mexico Place II,40.701727,-73.9060716709411,36,4.0,mexican
Adriana's Mexican Cuisine,40.6215899976324,-73.9607000192103,8,4.5,mexican
Parrilladas Sunrise,40.75597,-73.88396,40,4.0,mexican
El Rancho Burritos,40.7603099,-73.99087,121,3.5,mexican
Palacios Cafe,40.6510937958956,-74.0037050843239,20,4.5,mexican
El Toro Mexican Grill,40.7058516,-74.0122291,111,3.0,mexican
Haab,40.6694419,-73.983094,154,3.5,mexican
Burrito Loco,40.73195,-74.00154,272,3.0,mexican
Tacos Lupita,40.6189964711666,-73.9900372177362,49,4.5,mexican
Chipotle Mexican Grill,40.7067300775159,-74.0069423717269,170,3.5,mexican
Nacho Crespo,40.65249,-74.00661,5,5.0,mexican
Taqueria Restaurante Mi Barrio,40.6415601,-73.981455,23,4.0,mexican
Al Horno Lean Mexican Kitchen,40.762149,-73.990997,238,3.5,mexican
LA Burrito,40.70235,-73.92837,171,3.0,mexican
Maz Mezcal,40.77741,-73.95103,348,3.5,mexican
Aqui En Bella Puebla,40.748914629221,-73.872199729085,27,3.5,mexican
Parada 47,40.763092,-73.99443,45,4.0,mexican
Mr Burrito,40.7409739,-73.921299,25,4.5,mexican
El Barrio Burritos,40.671293,-73.958006,196,3.5,mexican
Casa de Julia,40.74618,-73.89954,8,4.0,mexican
Sonia Restaurant,40.671665,-73.99118,1,4.0,mexican
La Casa de Los Tacos,40.7740104861106,-74.06321,181,4.0,mexican
Tortas Morelos,40.63588,-74.02616,18,4.0,mexican
Chipotle Mexican Grill,40.6943493075516,-73.9918306239252,192,3.5,mexican
Rosa Mexicano,40.7382,-73.99083,1471,3.5,mexican
Tulcingo Restaurant,40.7490812325978,-73.869453089545,28,4.0,mexican
Latino Bites,40.7558072,-73.8825566,32,4.0,mexican
Abajo,40.7191772,-74.0043869,7,3.5,mexican
Nuevo Tacos Al Suadero,40.74872,-73.87206,30,4.0,mexican
Taqueria El Barrio,40.7982299,-73.93419,41,3.5,mexican
Los Viajeros Food Truck,40.76879,-73.9898,60,4.5,mexican
Cozumel Tortilla,40.76944,-73.98867,72,3.0,mexican
Mi Querido Mexico Lindo,40.79733,-73.93816,12,4.5,mexican
Tacos y Quesadillas Mexicanos,40.7456882160225,-73.9029264450073,41,4.0,mexican
Chipotle Mexican Grill,40.709753534351,-74.006442636788,108,3.0,mexican
Oaxaca Taqueria,40.77964,-73.95081,87,3.5,mexican
Panaderia Mi Mexico Pequeño,40.6474609375,-74.0074691772461,10,4.5,mexican
Sabor A Mexico,40.772556,-73.957035,175,3.5,mexican
Molcajetes,40.7185,-74.08314,13,4.5,mexican
Izzy’s Taqueria,40.6648701175503,-73.9368999749422,8,3.5,mexican
Zona Tribecca,40.71865,-74.01008,30,3.5,mexican
Chipotle Mexican Grill,40.7311619343981,-73.9934292,130,3.0,mexican
Antojitos Mexicanos,40.705406,-73.943206,38,3.5,mexican
Mezcal's Mexican Restaurant- Carroll Gardens,40.676055,-73.999229,62,3.0,mexican
Arriba Arriba Sunnyside,40.74413,-73.92352,219,3.0,mexican
Taqueria Buen Provecho,40.712779,-73.918381,1,4.0,mexican
Oaxaca Taqueria,40.7148433,-73.9626569,41,3.0,mexican
Tacos El Nopal,40.6228991,-74.02505,33,4.0,mexican
El Don Taqueria & Grocery,40.744444,-73.910731,21,4.5,mexican
La Espiga Restaurant,40.7474932045277,-73.8629732390564,13,4.5,mexican
Home Made Taqueria,40.72068,-73.94385,1,4.0,mexican
Chipotle Mexican Grill,40.7042967823792,-74.0129579731419,155,3.0,mexican
El Loco Burrito,40.7147469,-73.9445868,189,3.0,mexican
Aldys Restaurant,40.7590884,-74.0436112,12,5.0,mexican
El Paso,40.7953765043962,-73.9454336070241,16,3.5,mexican
Sol Azteca,40.719431,-74.049646,5,4.5,mexican
La Pasadita Taco Truck,40.697104,-73.934752,8,4.5,mexican
Mariachi Taco,40.68428,-73.86913,20,3.5,mexican
Taco Bell,40.73529,-73.99285,145,3.5,mexican
Las Conchitas Bakery,40.64579,-74.00941,11,4.5,mexican
Los Tres Potrillos,40.65289,-74.00621,67,3.0,mexican
Mally's Deli & Grocery,40.7036972045898,-73.9264450073242,38,4.5,mexican
La Perla Picnic,40.640182,-73.986396,9,4.0,mexican
Tia Julia Taco Truck,40.74242,-73.8789,22,4.5,mexican
Dos Toros Taqueria,40.7540578242766,-73.9859579131007,82,3.5,mexican
Pico Taco,40.73618,-74.03045,28,4.0,mexican
El Paso Mexican Grill,40.635877,-73.962081,168,3.0,mexican
Tacosssssss,40.68463,-73.86873,8,4.5,mexican
Kimchi Taco,40.7112121582031,-74.0148391723633,224,3.0,mexican
Santa Ana Restaurante Y Taqueria,40.7019462585449,-73.9190216064453,18,3.5,mexican
El Mirador,40.642345,-73.981109,27,3.5,mexican
Tacos Morelos,40.7053992525685,-74.007755112878,5,4.5,mexican
Antojitos mexicanos,40.63984,-74.01598,2,5.0,mexican
Taco Bell Cantina,40.753013,-73.992432,31,3.0,mexican
El Encanto De Lola 2,40.80389,-73.94865,38,3.5,mexican
Panaderia La Mixteca Poblana,40.637596973899,-74.0799138202344,12,4.5,mexican
El Rey del Sabor,40.7622400274526,-73.9663818196397,72,4.0,mexican
Chipotle Mexican Grill,40.690061,-73.983969,8,4.5,mexican
Noche Mexicana,40.79742,-73.96814,255,3.0,mexican
Delicias Puebla,40.7481134585446,-73.8776576891541,1,5.0,mexican
Swick 2,40.7564825,-73.9254339,35,4.0,mexican
Agave,40.734767,-74.002415,1272,3.5,mexican
Gringo's,40.7216329213934,-74.0476842694786,452,3.5,mexican
TRI Mexican Tacos,40.73918,-73.98977,10,4.5,mexican
Dos Toros Taqueria,40.7592114,-73.9706706,88,3.5,mexican
El Rey Del Taco,40.7725668,-74.0291146,40,4.5,mexican
Bonao Chimi,40.6914405822754,-73.8650207519531,4,4.5,mexican
La Troca del Sabor,40.716173,-73.959511,37,4.5,mexican
El Nuevo Amanecer Restaurant,40.72098,-73.9872,126,3.0,mexican
Tulcingo Restaurant,40.748838,-73.863422,70,3.0,mexican
La Piedra Del Sol,40.7795,-74.01768,16,5.0,mexican
Bubby's Burritos on Wheels,40.7153,-74.03406,4,4.5,mexican
Las Chelitas,40.62128,-74.00662,19,4.5,mexican
Zabrosura,40.6032401,-74.0834004,41,4.5,mexican
Fresh Tortillas Express,40.72874,-74.00505,65,3.0,mexican
Piaztlan,40.671852,-74.003242,1,5.0,mexican
Orale Mexican Kitchen,40.754888,-74.029532,155,4.0,mexican
Esquina Tequila,40.75285,-73.92371,11,3.0,mexican
Loquito,40.7391797315296,-74.0302836184233,59,4.0,mexican
El Sol de Cholula,40.7003,-73.92452,30,4.0,mexican
Don Chucho,40.6267799,-74.12688,15,4.5,mexican
Tacos El Bronquito,40.6491662,-74.0092249,18,4.0,mexican
Pampano Taqueria,40.75537,-73.97054,167,3.5,mexican
Lindo Guerrero Restaurant,40.69558,-73.91695,7,4.0,mexican
El Gallo De Oro,40.6983642578125,-74.0864791870117,22,4.5,mexican
Taqueria Diana,40.71936,-73.98512,53,3.0,mexican
Taco Today,40.7405494712194,-73.9226905016578,11,4.5,mexican
Taco Bell Cantina,40.74432,-73.99572,36,2.5,mexican
Los Tres Chilitos,40.75021,-74.04619,196,4.0,mexican
Zefe's,40.697511,-73.928985,51,3.5,mexican
Super Tacos,40.795452,-73.973281,135,3.5,mexican
Los Dos,40.7161737435222,-74.0379417151063,42,3.5,mexican
Yummy Taco,40.63879,-73.89554,26,3.0,mexican
Jalisco Tacos,40.80622,-73.91748,17,4.0,mexican
Chipotle Mexican Grill,40.6929735441036,-73.9701509848237,41,2.5,mexican
Los Cuernos,40.72598,-74.03594,94,3.5,mexican
La Chona's,40.7593333,-73.9193226,15,3.5,mexican
Avocados Mexican grill,40.60429,-73.97427,2,4.5,mexican
Tacos Al Suadero,40.7504654470745,-73.8631192539666,26,3.5,mexican
Cemitas Puebla,40.7681059022073,-74.033584,154,4.0,mexican
Burrito Bar,40.630321,-74.108752,203,3.0,mexican
Azteca Bakery Grocery,40.6979434,-73.9028174,6,4.5,mexican
La Chula,40.7748020963296,-73.8734815388558,34,2.5,mexican
Aroma A Mexico Taqueria,40.66637,-73.99246,60,3.0,mexican
Leon Bakery Mexican Restaurant,40.762237,-73.990272,51,3.5,mexican
Josefina's Restaurant,40.734255,-73.882604,22,4.5,mexican
Mexican Deli,40.7996094,-73.9685912,27,4.0,mexican
Mexican cantina,40.61302,-74.12178,14,4.0,mexican
Que Rico Taco!,40.7559184407272,-73.8786816224456,14,4.0,mexican
Mr. Nice Guy Deli & Grill,40.7054199,-73.94447,10,4.5,mexican
Tacos Deliciosos El Amigo,40.64096,-74.01802,3,4.5,mexican
Tacos Y Quesadillas Mexico,40.777487,-73.982069,33,4.0,mexican
Sabor A Mexico,40.77953,-73.94704,139,3.5,mexican
Lucio Angelita Tacos,40.7594591154635,-73.9697938801726,25,4.0,mexican
Chofi Birria,40.72146,-73.96068,1,5.0,mexican
Tacos El Paisano,40.6344970858477,-73.9622190222144,19,3.5,mexican
Chipotle Mexican Grill,40.693598,-73.986388,109,2.0,mexican
Carmelita Deli & Grocery,40.6599044799805,-73.9990386962891,9,4.5,mexican
Taqueria Sabor Mixteca,40.71588,-74.06847,1,5.0,mexican
Spiro's Cafe & Pizza,40.6547813415527,-74.0043869018555,44,3.5,mexican
Tacos Él Gallo Giro,40.7468650335835,-73.8900142908096,38,4.0,mexican
Chipotle Mexican Grill,40.732962,-73.9808002,39,3.0,mexican
Chipotle Mexican Grill,40.7282126439376,-74.005033,75,3.0,mexican
Takumi Taco,40.7543951061432,-73.975995182991,55,3.0,mexican
Leo's Restaurant,40.703573,-73.926227,62,3.5,mexican
Taqueria Viva Mexico Kitchen Cafe,40.7139,-74.04029,320,3.5,mexican
Bread & Butter,40.7537832561612,-73.971406698227,102,2.5,mexican
Taco Bell,40.700852,-73.941219,31,3.5,mexican
Cinderella's Restaurant,40.6374588,-74.0799103,11,4.0,mexican
El Aguila Dorada Restaurant,40.6756098548753,-74.1081924349606,297,4.0,mexican
Homemade Taqueria - Corona,40.7487763969621,-73.8692231476307,46,3.5,mexican
Sombrero Mexican Restaurant,40.7611200213432,-73.9870921522379,325,2.5,mexican
El Nuevo Amanecer Deli,40.75381,-73.87174,1,4.0,mexican
La Bamba Taqueria,40.7982688062578,-73.9395777590942,7,4.5,mexican
Mally's 2,40.7038964,-73.9098091,12,4.0,mexican
Chipotle Mexican Grill,40.7187624898711,-74.0021132151368,27,2.5,mexican
El Sabor Latino Restaurant,40.6647638,-73.9938216,13,3.5,mexican
Taco Bell,40.7085700625669,-74.0051098912954,21,2.0,mexican
Cherokee Deli,40.684788,-73.914368,3,4.5,mexican
Rancho Tequileria,40.793432,-73.971356,4,4.0,mexican
Chipotle Mexican Grill,40.73984,-73.98513,115,3.0,mexican
Tacos El Picosito,40.707008,-74.012266,5,3.5,mexican
Alta Calidad,40.680134,-73.968232,3,3.0,mexican
Taco Bell Cantina,40.7341754446272,-73.9807550109222,17,3.0,mexican
Hot Jalapeño,40.7976444478292,-73.9390864432851,74,3.5,mexican
Chipotle Mexican Grill,40.7420588369682,-74.0012180944948,127,3.5,mexican
Las Viandas,40.700604,-73.894066,6,3.5,mexican
Tri Mexican Tacos,40.7421913,-73.9188919,35,4.0,mexican
My Mexico,40.725021,-74.077462,38,4.5,mexican
El Chilango Taqueria,40.74251,-74.04558,3,4.5,mexican
Tortilleria Nixtamal,40.75035,-73.86092,2,4.0,mexican
Mandato Mexican Restaurant,40.63312,-74.02744,64,3.5,mexican
C-Xique Cafe,40.65084,-74.01173,2,5.0,mexican
Kathy The Tamale Lady,40.7986227214486,-73.9416182220012,7,4.5,mexican
Emilia's Pizza & Authentic Mexican Food,40.7662621,-73.9150543,43,4.5,mexican
Dekalb Taco,40.691126,-73.9825963,49,3.0,mexican
Tacos Carmelitas Parientes,40.6450761771438,-74.0209712036988,1,5.0,mexican
Jen Maxine,40.7915992736816,-74.0039978027344,3,5.0,mexican
Las Tainas,40.7078337723625,-73.955848724345,11,3.5,mexican
Mezcals Mexican Restaurant,40.675832459091,-73.980664999247,129,3.0,mexican
El Buen Gusto Restaurant,40.76864,-73.93129,3,4.5,mexican
Chipotle Mexican Grill,40.7417580635002,-73.9933703380461,126,2.5,mexican
Tacos Mi Mexico,40.782706,-73.948542,11,4.5,mexican
Paloma at The Hotel Hendricks,40.751761,-73.984092,9,3.0,mexican
Tequila Chito's Mexican Grill,40.7460136413574,-74.0009002685547,201,2.5,mexican
Luntey Commons,40.6901007787083,-73.9812179287965,1,4.0,mexican
El Maguey Mexican Restaurant,40.7555523,-73.8840807,59,3.5,mexican
Taco House,40.7156225,-74.0073923,87,2.5,mexican
Yummy Taco,40.64333,-73.97851,60,2.5,mexican
Taco Wow,40.6225,-74.02869,4,3.5,mexican
Taqueria El Fogon,40.70362,-73.93314,37,3.0,mexican
Happy Fresh Tortillas Grill,40.66772,-73.9807,63,3.5,mexican
Taco Mix,40.6563397347466,-74.0078896656632,35,2.5,mexican
Taqueria Los Parientes,40.702826,-73.895526,2,5.0,mexican
Tacos El Tri,40.7654772,-73.9137044,2,5.0,mexican
Terrace Coffee Shop,40.654417,-73.979346,128,3.0,mexican
Chimi Internacional,40.69843,-73.92361,1,5.0,mexican
Takumi Taco,40.757156,-73.972604,7,3.5,mexican
Cascabel Taqueria,40.7772239285053,-73.9525686359431,2,4.5,mexican
Deli El Bigote,40.650634,-73.9483944,1,5.0,mexican
burritos juarez,40.7205689118661,-73.9619218900046,1,5.0,mexican
Tacos Al Suadero,40.7489192,-73.8762672,9,3.5,mexican
Orale Mex Food,40.770261,-73.918361,2,4.5,mexican
Taco Bell,40.7381824643149,-73.9817644443767,2,4.5,mexican
Happy Fresh Taco,40.7002962,-73.9069016,62,3.5,mexican
Paraiso Azteca Restaurant,40.6086,-73.9571799,59,3.5,mexican
Terrific Wings Tacos And Things,40.80006,-73.94041,27,3.5,mexican
403 Restaurant,40.644306,-73.976409,20,4.0,mexican
Taqueria Mi Mariachis,40.70715,-73.92465,12,3.5,mexican
Punta Cana Coffee Shop & Restaurant,40.69063,-73.95696,35,3.0,mexican
La Cabana,40.76564,-73.91929,40,4.0,mexican
Dos Toros Taqueria,40.7518321782203,-73.9799775928259,12,3.5,mexican
El Coyote Restaurant,40.7552907510186,-73.8866319740258,241,3.0,mexican
San Atanacio Deli-Grocery,40.6149709748988,-73.9805127187319,7,4.5,mexican
Momento Restaurant,40.750941,-73.939311,52,3.0,mexican
Tacos Morelos,40.7510899,-73.8729109,31,4.0,mexican
Mision Burrito,40.740255,-74.04693,52,4.0,mexican
Tacos Molly,40.69921,-73.92689,2,3.5,mexican
Chipotle Mexican Grill,40.7364651602613,-73.997175973628,38,3.0,mexican
L.A. Burrito,40.679673108316,-73.9647560566664,67,3.0,mexican
Dos Toros Taqueria,40.75685,-73.97738,24,3.5,mexican
Chipotle Mexican Grill,40.7559426,-73.8802379,57,3.0,mexican
El Carrito Rojo,40.7404425253104,-73.9945895042632,20,3.5,mexican
El Paso Mexican Grill,40.6759231,-73.9713534,35,3.0,mexican
Taquerias Veracruz,40.7833448,-74.0197169,31,4.5,mexican
Tacos Mexico,40.75914,-73.92015,96,3.0,mexican
La Fondita Mexican Restaurant,40.7372512493621,-73.895684145391,4,2.0,mexican
El Rey Del Sabor,40.7555,-73.98361,29,4.0,mexican
El Pastorcito,40.6379508972168,-74.0790176391602,2,5.0,mexican
Fresh Tacos,40.741268,-73.918899,37,3.5,mexican
Mi Pequeno Ranchito Restaurant,40.6388833181132,-73.9944920424362,4,3.5,mexican
Waheyo Modern Mexican,40.7499503,-73.9396376,43,3.5,mexican
Taqueria Guadalupe,40.793716,-73.944923,47,3.0,mexican
Taco Bite Food Truck,40.70602,-74.00889,38,4.0,mexican
Moe's Southwest Grill,40.7514627416272,-73.9933718735322,76,3.0,mexican
Taqueria & Deli Gloria's,40.7352069,-74.0671543,46,4.0,mexican
Los Amigos Mexican Restaurant,40.7744827270508,-73.9123611450195,130,3.0,mexican
Taquitos Daza,40.6543463,-74.0044835,1,5.0,mexican
King Tacos Mexico,40.757818,-73.866412,23,3.0,mexican
El Penacho Restaurant,40.60859,-73.97368,40,3.0,mexican
Don Paco Lopez Panaderia,40.6479,-74.01079,28,3.5,mexican
Pico de Gallo,40.747691,-73.885393,28,3.5,mexican
Heavenly Chicken and Ribs,40.750067,-74.060856,27,4.5,mexican
Takumi Taco,40.764746,-73.9744989,4,3.0,mexican
Casa Lupita,40.6824438,-74.1029093,64,4.0,mexican
Don Paco Lopez Panaderia,40.7981399,-73.93965,1,5.0,mexican
Azteca Taqueria Restaurant,40.7624358046918,-74.041139075534,5,5.0,mexican
Tacos Victoria,40.726542,-74.048619,22,4.0,mexican
"Bagels By Day, Tacos By Night",40.62795,-74.0765,15,4.5,mexican
Tacos El Zocalo De Tepango,40.6285158,-73.9447994,2,5.0,mexican
Taquitos Mexicanos,40.74713,-74.04892,6,5.0,mexican
Carlos & Gabbys,40.78458,-73.97393,2,5.0,mexican
Besito Restaurant and Bar,40.68162,-73.97709,13,3.0,mexican
Tres Chivos Restaurant Corp,40.640762,-74.014672,1,5.0,mexican
Top Taco,40.626601,-73.941478,6,4.0,mexican
Macareno Central,40.6351011097354,-74.0235973522067,4,4.5,mexican
Azteca Maya,40.6852359647161,-73.8727523634613,9,4.0,mexican
The Crus-Z Family,40.7482743,-73.8791069,1,5.0,mexican
Taco Today,40.77726,-73.94932,77,3.0,mexican
Molcajete Mexican Restaurant,40.748864,-73.874088,21,4.0,mexican
La Mexicana,40.7272383570671,-74.0058897435665,3,3.5,mexican
New Yummy Taco,40.66439,-73.98055,26,3.0,mexican
Zona Libre,40.7710194431672,-74.023070416813,32,4.0,mexican
Tequilas Mexican Grill,40.74612,-74.00083,11,3.5,mexican
Tacos Tijuana B.C,40.64036,-74.01505,28,3.0,mexican
