Name,Latitude,Longitude,Votes,Rating,Type
The Attic Hookah Cafe,40.63571,-74.02344,9.0,4.5,mediterranean
ilili Box,40.758712,-73.988281,58.0,3.5,mediterranean
Kebab Istanbul,40.7906581,-74.0228635,148.0,4.0,mediterranean
Greek Taverna,40.8064400881056,-73.9873175009109,232.0,3.5,mediterranean
Saba Restaurant and Grill,40.7659607,-73.9129715,36.0,3.5,mediterranean
Falafel Cart,40.6691895,-73.9862823,4.0,5.0,mediterranean
Grill Point - Brooklyn,40.60807,-73.96114,2.0,5.0,mediterranean
Mr Broadway,40.75236,-73.98724,275.0,2.5,mediterranean
King Of Falafel & Shawarma,40.7625350006733,-73.9265849989006,3.0,5.0,mediterranean
Uncle Nick's Mediterranian Gyro & Grill,40.7266081503301,-73.8707436250969,23.0,4.5,mediterranean
Halal Munchies,40.76693,-73.91214,38.0,4.0,mediterranean
Uncle Gussy's,40.752301,-73.921294,21.0,3.5,mediterranean
Good Eats Bistro,40.7703,-73.86972,2.0,4.5,mediterranean
Taim Flatiron,40.74205,-73.9931,40.0,3.5,mediterranean
Franky's Souvlaki,40.76806,-73.92451,1.0,5.0,mediterranean
Olympia Pita,40.62304,-73.96449,68.0,3.0,mediterranean
Colbeh,40.75207,-73.98402,134.0,2.5,mediterranean
Milk + Honey,40.70944,-74.01012,33.0,2.5,mediterranean
Natureworks Restaurant - 55th St,40.7625320732333,-73.9769082392868,79.0,3.5,mediterranean
Nanoosh,40.75942,-73.97979,84.0,2.5,mediterranean
Rafiqi's Delicious Food,40.7404425253104,-73.9945895042632,39.0,3.5,mediterranean
Izmir Delights Mediterranean Catering,40.75502,-73.96913,3.0,5.0,mediterranean
Meatpoint,40.74989,-73.99425,1.0,4.0,mediterranean
Djerdan Burek Brooklyn,40.612799,-73.979118,20.0,3.5,mediterranean
Flatbread Grill,40.742729,-74.028976,104.0,3.5,mediterranean
Zavō Private Dining & Lounge,40.76217,-73.96584,15.0,4.0,mediterranean
Saba's Pizza - UPPER EAST,40.77711,-73.95716,70.0,3.5,mediterranean
ilili Box,40.71897,-74.00102,22.0,3.0,mediterranean
Kalamaki,40.71684,-73.96197,1.0,4.0,mediterranean
Balkan Bites,40.75587,-73.99435,1.0,4.0,mediterranean
Baidar Cafe,40.63645,-74.02593,28.0,4.0,mediterranean
Pizza & Pita,40.74382,-73.97401,58.0,3.5,mediterranean
Babylon Soho,40.7233409,-74.0035484,16.0,3.0,mediterranean
Luxor Lounge,40.72973,-74.0004,114.0,2.5,mediterranean
Zaytoon Mediteranean American Grill,40.633968,-74.020553,5.0,3.0,mediterranean
Harmony Terrace,40.7405443,-73.9237749,40.0,3.5,mediterranean
Platter King,40.80032,-74.00733,150.0,4.0,mediterranean
Teddy's Place,40.6658802,-74.1170519,97.0,4.0,mediterranean
Stix Bar and Grill,40.7467918,-73.9917221,17.0,3.0,mediterranean
Al Ameera Restaurant,40.7854854567643,-74.0230022403715,57.0,4.0,mediterranean
Mediterraneo Restaurant,40.67931,-74.10486,46.0,3.5,mediterranean
Oshi's Cafe,40.6099699,-73.9439699,7.0,5.0,mediterranean
Pitopia,40.7477,-73.98239,207.0,3.0,mediterranean
Gyro King,40.63194,-74.02777,14.0,3.5,mediterranean
Gyros Stand,40.762363,-73.979016,3.0,5.0,mediterranean
Falafel Off The Korner,40.6087,-73.97174,84.0,3.5,mediterranean
The Pocketful,40.7600994,-73.9818092,39.0,4.0,mediterranean
Garbanzo Grill,40.77227,-74.02148,126.0,3.0,mediterranean
Le Chateau,40.79095,-74.00493,21.0,4.0,mediterranean
Pita Pit,40.74575,-74.02869,41.0,3.5,mediterranean
FalafaLafa,40.63947,-73.99088,1.0,5.0,mediterranean
Alan's Falafel WTC 2,40.7129026987486,-74.0115505456924,5.0,3.5,mediterranean
Cafe Gusto,40.707773,-74.005585,12.0,3.0,mediterranean
Indian Food & Falafel,40.634593,-74.020967,25.0,3.5,mediterranean
Pasha Pizza Pita,40.67757,-73.95881,52.0,3.0,mediterranean
Markato,40.763639,-73.978951,8.0,3.0,mediterranean
Kwik Meal,40.7567014,-73.9828935,5.0,4.0,mediterranean
Pita Pan,40.76456,-73.9158099,24.0,3.0,mediterranean
Bahry Fish Market and Restaurant,40.63352,-74.02134,11.0,4.0,mediterranean
Ibby's Falafel,40.71885,-74.0438099,383.0,3.0,mediterranean
Taj Kebab,40.6357977915453,-73.9744790794079,11.0,2.5,mediterranean
Mr Grillooo,40.6458117964899,-73.9029653902864,3.0,3.5,mediterranean
Good Eats Grill,40.74333,-73.91866,1.0,4.0,mediterranean
grill n dine,40.63828,-73.96871,4.0,3.0,mediterranean
Midtown Grill,40.7339976520599,-74.0592405572534,67.0,3.5,mediterranean
Yummy Fawl and Falafel Cart,40.7127682,-74.0096605,1.0,4.0,mediterranean
Döner Xpress,40.796315,-74.003648,2.0,5.0,mediterranean
A-1 Grill,40.65895,-74.1228299,36.0,4.0,mediterranean
Babaghanouge,40.710636,-74.007965,4.0,2.5,mediterranean
Santorini Grill,40.67142,-74.1181,40.0,3.5,mediterranean
Maison Vivienne New York,40.76309,-73.96868,2.0,1.5,mediterranean
Gyro Stand,40.74193,-73.9909,1.0,4.0,mediterranean
Grill 44,40.75214,-73.97394,16.0,3.0,mediterranean
Newyork Style Halal Chicken & Rice,40.68216,-74.10303,1.0,4.0,mediterranean
Zerzura,40.73993,-74.00584,2.0,3.0,mediterranean
La Lune,40.7258067280054,-73.9837789535522,9.0,3.0,mediterranean
Santa Maria Restaurant and Brick Oven Pizzeria,40.728824,-74.062179,40.0,3.5,mediterranean
DeliPlus,40.75558,-73.98014,12.0,3.5,mediterranean
Pure Pita,40.74096,-74.03016,179.0,2.5,mediterranean
1 Bite Mediterranean,40.75938,-73.962486,18.0,3.0,mediterranean
J II Kosher Pizzeria & Ristorante,40.61783,-73.9602,9.0,3.5,mediterranean
The Falafel Stand on the Corner of Front,40.7093811035156,-74.0029754638672,1.0,5.0,mediterranean
Joon Crispy Rice,40.754716385848,-73.9867562055588,3.0,3.5,mediterranean
Moe's Falafel,40.7522877,-73.9897059,3.0,1.5,mediterranean
Sahara Grill & Pita Truck,40.719129,-74.0421203,36.0,3.5,mediterranean
MTerranean,40.739178,-74.007027,8.0,2.0,mediterranean
Chorsu Restaurant,40.6045074462891,-73.9727783203125,6.0,3.5,mediterranean
Halal Cart,40.6215659310321,-74.0259527140659,6.0,4.0,mediterranean
Mix Platter Halal Boys,40.79151,-74.05698,41.0,3.0,mediterranean
Wrapido,40.74412,-73.9953,1.0,4.0,mediterranean
Pita Grill,40.7307091,-73.986557,13.0,2.5,mediterranean
Falafel,40.7069206,-74.0142212,2.0,3.0,mediterranean
Gus'place,40.7334619,-74.0008372,2.0,2.5,mediterranean
Cafe Nana,40.7999210787734,-73.9683099836111,7.0,3.5,mediterranean
Civediamo Beyoglu,40.77431,-73.94933,1.0,1.0,mediterranean
Original Pizza & Grill,40.7256416,-73.9515314,5.0,2.5,mediterranean
Bellini Pizza & Mediterranean,40.78317,-73.95102,4.0,2.5,mediterranean
Ora Restaurant,40.738244,-73.988867,1.0,2.0,mediterranean
Famous Gyro & Pizza,40.722925,-74.091733,19.0,2.5,mediterranean
Gazala's,40.78458,-73.97706,1.0,2.0,mediterranean
